period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,tau_a,tau_s,tau_i,tau_t,y0,va0,i0,l0,y1,va1,i1,l1,y2,va2,i2,l2,tbsm0-1,tbsf0-1,tbsm1-1,tbsf1-1
0,99.1124222767203946,98.7831630412989199,16.8296909240167167,84.1237202002288313,-0.9534111242459966,-7.2886914918788710,102.6378862204385740,3.5599999999998522,1.0000000000000000,0.9774948719114936,1.0000000000000000,1.0000000000000000,49.6353840570311462,17.0191801692513103,2.8528322816359890,11.0994083007311186,120.6044491799119243,78.8301400550342493,13.1462602885818391,51.9652639294820489,7.2281532728749651,3.2649899311567832,0.7787993649762655,2.0588022588433392,-0.7534443987082340,-1.8564855048377886,1.4916173395512020,0.1649014397488241
1,101.7572240015920784,101.4341153120165018,17.7393378637597756,83.2256297830097793,-0.9649676467680035,-8.3124479998341574,103.3537644234338586,3.7500000000008971,1.0000000000000000,0.9749539953507877,1.0000000000000000,1.0000000000000000,51.4216090692329999,17.6316481874408488,3.0734248895131731,11.4856603220886377,123.3438210108304816,80.6206632617858503,14.1209464005746153,52.7065271570195222,7.7662023352200213,3.5080291563510531,0.8786697603353900,2.2284330360829383,-0.7372125919502703,-1.8862385507397406,1.4904734018545964,0.1680100940674108
2,104.8534624933668056,104.4508182373935483,18.6897977275010874,82.1154426911333530,-0.8052404186349938,-9.3473244804507516,105.3972127420797023,3.9599999999996971,1.0000000000000000,0.9834998373442010,1.0000000000000000,1.0000000000000000,53.7396725173091951,18.4264751081157208,3.2847491172150054,12.0182652842772004,126.4573655899219062,82.6557553077785485,15.2237157601966047,53.5508409394718541,8.3683947082880596,3.7800422087118708,0.9826550780778219,2.4133663148854985,-0.6190261753762205,-1.8603097464813654,1.4956298183567032,0.1784656848658893
3,108.0457881366554318,107.8534596113022417,20.0181415708922152,81.3822430750057890,-1.4003846458999558,-10.2216218732639650,103.7170960348607451,2.9699999999986737,1.0000000000000000,1.0071646575085444,1.0000000000000000,1.0000000000000000,55.3594349772986760,18.9818657767217331,3.5840668134297222,12.2818080173811595,129.9295915365966039,84.9252906320581218,16.8052155341636045,54.4709225512577930,9.1701405099734998,4.1421944585366743,1.1020470748540985,2.6720101333389903,-0.8795178603219870,-2.0889627910180302,1.4208098976767169,0.1472861077633441
4,111.0474289804949706,111.2586298191323237,20.9315502491305416,81.4391096401194119,-2.3706598882715628,-11.6009138262215998,99.2547461542707481,3.5699999999995624,1.0000000000000000,1.0187270050428185,1.0000000000000000,1.0000000000000000,56.0685122695257760,19.2249970513074544,3.8620292821349991,12.2012997124691207,133.6742638721950129,87.3729038559706055,18.1870446339782319,55.3522098401558154,9.8539932733880491,4.4510938831409028,1.1995103623867114,2.8621451575487309,-1.3577592124709821,-2.4318224373557986,1.3229158424719103,0.0960059190833071
5,115.7288687790235713,116.4808440132849654,22.0263789758313955,81.3117813964226741,-3.3381603724109628,-13.8216057532680381,94.5227057614941231,3.5899999999994714,1.0000000000000000,0.9854761978708005,1.0000000000000000,1.0000000000000000,57.6238154618675154,19.7582856669019620,4.2778057579366875,12.1389546999158178,139.4015206362339541,91.1163847632697781,20.0896045413630233,56.2284592092472622,10.7975546738731385,4.8773048883188084,1.3112792608709971,3.0938068706361577,-1.8364691914380709,-2.7852761325979616,1.2387276937777096,0.0448572578473603
6,119.8936440019823948,120.6076643564788355,22.9093486379119007,80.2698375789716465,-3.1791862170303169,-17.1675689063491390,96.1131393316133682,2.3500000000002075,1.0000000000000000,1.0144874555098751,1.0000000000000000,1.0000000000000000,60.4377170446604026,20.7231275619715660,4.5595531828241107,12.6544674317518258,143.7462890923433179,93.9562360973683468,21.5913244314709907,57.0622384522599759,11.5780214896372495,5.2298453227662201,1.3783436309451969,3.2922727910986271,-1.7470188700565599,-2.7607764331153906,1.2701895997291144,0.0584194864125187
7,123.4693662691181117,124.4245641589321565,23.2217418820046682,80.3247739749496361,-3.5465158570892448,-20.1860704358314322,94.1622776396650067,2.2900000000003473,1.0000000000000000,1.0356476991914529,1.0000000000000000,1.0000000000000000,61.7992158147753656,21.1899637375953205,4.7631721494805852,12.6764957262590148,148.1536350831992195,96.8369897021701291,22.6855154762077476,57.7688232806520787,12.1196779107254020,5.4745140084228847,1.4148354295361589,3.3789726228716330,-1.9411757079104137,-2.8952106515076204,1.2503703696893731,0.0395001326394166
8,128.3672748440705220,129.6081300102643752,23.2862422226892036,80.7060830187861313,-3.9923252415981487,-23.3051622470298767,91.8496755757287815,2.5599999999990075,1.0000000000000000,1.0346563015229018,1.0000000000000000,1.0000000000000000,63.5538926181746717,21.7916143790317989,5.0004214302274272,12.5832457225931780,154.3721811124616750,100.9015897874801340,23.8163664705596396,58.4024230232216652,12.6937498500489152,5.7338249320975025,1.4546881990098433,3.4160976969896746,-2.1623121086827211,-3.0461907746189207,1.2059163619931765,0.0102612797103162
9,133.4264829197295512,135.2434828491395251,23.5802624802615846,81.0519078655631091,-4.6321703459371584,-26.8297475368518761,87.9946735880215556,2.5000000000005240,1.0000000000000000,1.0178067441558560,1.0000000000000000,1.0000000000000000,65.0869102425272672,22.3172616294190647,5.3552836377325637,12.4159847228197933,160.9144738165183242,105.1777989460035627,25.2783308474906541,59.1028919380193827,13.4137037229421079,6.0590313931606401,1.5053020558458929,3.5079501576574423,-2.4891507974994354,-3.2735210546046298,1.1603360713534581,-0.0298345651865510
