period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,pi,tau_a,tau_s,tau_i,tau_t,y,va,i,l,tbsm-1,tbsf-1
0,102.7951337566685766,100.8689320325769074,18.8053571048457187,77.0593714568594947,4.1352714382947937,-7.1379758414361580,120.4102185269053109,2.7140841667605109,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.1467321739238765,1.0000000000000000,184.9519824886697847,102.9898103576738890,18.9687628765702065,69.0127249284423812,4.3099589913831906,-0.1746875530883972
1,105.2494286866193818,103.2207859912793708,18.5129085405767384,77.1690478995310229,4.3180435598922751,-3.0139277691439261,121.1817185701675470,2.6146440020790029,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0907384435666323,1.0000000000000000,189.3906946993393774,105.4614904265109772,19.1091697054299914,69.8183144078800240,4.4371521900841078,-0.1191086301918320
2,107.9250053896876551,105.7710485425155866,18.3731959570251533,77.1596504793658937,4.4671535636089068,1.3059478911457605,122.1850793237016717,2.8602436737320103,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.1548981359225543,1.0000000000000000,194.2363944798599391,108.1597999808657562,19.4335220145165799,70.8282323667294520,4.5443591227560507,-0.0772055591471430
3,110.5791360212229222,108.2480265729611091,17.9091719869909944,77.3562218729830846,4.7346061400259982,5.8023451703335924,123.8862858499875159,2.5825284870740761,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0431686370096631,1.0000000000000000,199.0688000085950193,110.8507066815078588,19.3863252514753235,71.7817322548457923,4.7358718072011259,-0.0012656671751281
4,113.3672529688158619,110.9168471149079238,17.8377665914089754,77.3328163875271173,4.8294170210638878,10.5489891201417354,124.7187089184628661,3.8147350598395136,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0875692345285533,1.0000000000000000,204.1166886554654525,113.6616043396591493,19.7850882989072225,72.8544346334505803,4.8058047410301716,0.0236122800337154
5,117.8346229764191406,115.2181880128694047,18.0678272954633705,76.9541751201304436,4.9779975844062170,15.3690421377280924,125.6564952050183450,3.7193834871780407,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.3368481886816215,1.0000000000000000,212.1941717593149974,118.1595201869993730,20.8174232231275305,74.0961019380924455,4.9122092256278354,0.0657883587783805
6,120.1272747785646828,117.3542909266453194,16.7437424157649062,77.8308132018729424,5.4254443823621754,20.7196887339299849,127.0929113933555783,2.7674286187284292,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0736103068980467,1.0000000000000000,216.3768749430465164,120.4886425996306514,19.6495001866048540,74.5046132514096087,5.2209808177480150,0.2044635646141610
7,122.5265326342988743,119.6780815066556869,16.3075709132728512,78.1613435213733396,5.5310855653537727,26.3469715478977093,127.3657617046657577,3.2988783289018553,100.0000000000000284,1.0000000000000000,1.0000000000000000,0.9679745123524928,1.0000000000000000,220.7091136617902976,122.9010333080942701,19.5165880093423532,75.1620303867749016,5.2933861883751963,0.2376993769785777
8,126.7690529177921945,123.7480059325775414,16.6113004448712331,77.7975355656033400,5.5911639895255263,31.8466576533796157,128.3505134873012139,2.9826501251684512,100.0000000000000284,1.0000000000000000,1.0000000000000000,0.8392806462588949,1.0000000000000000,228.3912481426642103,127.1788007733649977,20.5561530599975271,76.2198501979256946,5.3417976309623647,0.2493663585631613
9,131.4920325078027474,128.3371731590557658,17.4490573203034458,77.0891428811430046,5.4617997985534998,37.1758044523933506,128.6271590007529824,2.6763962751355175,99.9999999999999716,1.0000000000000000,1.0000000000000000,0.9179790272962107,1.0000000000000000,236.9120777191770912,131.9235924234295112,22.3936269077807388,77.5396493637949362,5.2583010519554083,0.2034987465980911
