period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,tau_a,tau_s,tau_i,tau_t,y0,va0,i0,l0,y1,va1,i1,l1,y2,va2,i2,l2,tbsm0-0,tbsf0-0,tbsm1-0,tbsf1-0
0,277.7969580033503689,364.9031481556233985,18.8393920578585892,82.7509155087646064,-1.5903075666236695,1.9731263038951246,76.4126428396438655,2.2244099928710348,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,197.2995013329392577,75.9082393541881828,13.3823029479214455,47.7907540842749299,296.4776540299600924,189.6904345423558027,39.4880876226107347,124.6306068559385380,28.4687631138151644,12.6350365879236186,1.5411467474693867,7.3228357952893104,-0.8226432740845411,-0.0479600697095833,-0.6064327271220787,-0.1132714957074663
1,282.6007470256519127,369.1395011327937823,18.8797778799800930,82.7324170920694826,-1.6121949720484197,0.3843195928940502,76.9143870196315618,1.7932096685464582,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,200.3960365915382340,77.0995882323678927,13.7903144433212823,47.9238446202540942,301.8940716951353238,193.1559322168151027,39.8185038409601972,124.4439049347771942,28.8257350982050049,12.7934682719977530,1.6510226167508018,7.4040892818269386,-0.8430007653978914,-0.0538027841905737,-0.6026051317800363,-0.1127862906799184
2,285.8360018002229594,372.8746847886616820,18.7295774454546411,82.9135264353443660,-1.6431038675699097,-1.2347109741392608,77.0802290204356808,1.3605477726635007,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,202.2401839575145175,77.8090982854353825,13.9793362231357712,47.8890166897032685,305.8927704843108586,195.7143540763123042,39.6067610878208640,124.2370098259290927,28.8017848472326747,12.7828386462526673,1.7353356312188128,7.3755467441160167,-0.8694201674403182,-0.0623143137744419,-0.5987314942016896,-0.1126378921534600
3,287.4637248849447246,376.0781151227168948,18.3946189163050775,83.2900575421100200,-1.6846764600589546,-2.8983320046156247,76.9150804182522734,1.8324580241168675,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,202.8043061075888716,78.0261364376027444,13.9579690074310854,47.6904400179381867,308.4270056537412188,197.3357921981654499,38.8442043706335909,124.0125287541305710,28.4030730354775791,12.6058819478031214,1.7996755162101716,7.2393080678404784,-0.9030262213147052,-0.0740251176190868,-0.5948029975725685,-0.1128221235525940
4,290.9646574859308998,380.2339153298348720,18.2445425428537895,83.4609843445625472,-1.7055268889491029,-4.6082721882406901,77.0437603751181683,2.9116558692674488,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,204.9219443345241984,78.8408682960706955,14.1397127148604795,47.6363763361233836,312.6337114458415272,200.0272997666067454,38.6977499778417666,123.8558367060424246,28.4323167443504552,12.6188609216383441,1.8932395412713443,7.1973190163305656,-0.9204716161455840,-0.0801679840132716,-0.5921288162856519,-0.1127584725045954
5,298.4574443228234486,390.2822763165294191,18.5184772325163252,83.2009955908291943,-1.7194728247719728,-6.3288524146726841,77.0619242459121665,2.2235021758829854,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,210.2240841417053048,80.8807928516513073,14.8029699804603059,47.8644767809914811,320.5208738922248131,205.0736135491942207,39.9482567215562483,123.8255362146755658,29.4122076872221960,13.0537571574130293,2.0409916534388652,7.3842408511057505,-0.9374962696163576,-0.0803725666957843,-0.5893175384187707,-0.1122864500410605
6,303.5126210276253005,395.5182461688470994,18.4708226073806188,83.2516816230795769,-1.7225042317894221,-8.0875955036770169,77.3551098435819284,2.2206636223428777,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,213.6112175378867164,82.1839453220066787,15.1076151001226009,47.8842781793053902,326.1640427490776233,208.6841897194445608,40.2606183565703759,123.7264807074735700,29.7447901374474775,13.2013642526105901,2.1404283411234308,7.3883616882346956,-0.9408477470517267,-0.0817032937935223,-0.5878461683912282,-0.1121070225529448
7,308.5803764626060115,400.7989926766560984,18.3962460886079775,83.3261861887641544,-1.7224322786093880,-9.8611203369861915,77.6273515350932684,2.1829112876587953,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,217.0129928196391802,83.4927310542152981,15.3889641264252148,47.8800995409988133,331.8322724147864733,212.3108001359771038,40.5306349706352123,123.6360087293027021,30.0531342541011028,13.3382138649388100,2.2391792832083039,7.3726865565853048,-0.9415210866764039,-0.0822507678052321,-0.5866858429837437,-0.1119745811440086
8,313.2595358767521816,409.9155748919049529,18.2918196106159527,83.4619628404000764,-1.7537824521705156,-11.6524456941740269,77.0992105078827308,2.3577169347763105,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,220.0283961042613043,84.6528655336849027,15.6445171276633967,47.7884793530684533,337.2333022164309000,215.7664524461057169,40.7108998582951145,123.5622357132782838,30.3081393498785481,13.4513904965463649,2.3385681821572417,7.3373721729150621,-0.9701308421434214,-0.0877871772417033,-0.5837545049700267,-0.1121099278153643
9,318.6641569821736084,419.5634310944810750,18.2308799239026271,83.5467689435889724,-1.7776488685675460,-13.4826346952742533,76.6653550151141445,2.9890140107064367,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,223.6280122265969794,86.0377677779960237,15.9776731819781368,47.7299888238526577,343.3150567757809881,219.6576417126886724,41.0614967161851681,123.5115263748798924,30.7005788233984624,13.6255633991992156,2.4543676355398620,7.3214384151232075,-0.9927293734623936,-0.0913872661415332,-0.5813438380986907,-0.1121883908649285
