period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,tau_a,tau_s,tau_i,tau_t,y0,va0,i0,l0,y1,va1,i1,l1,y2,va2,i2,l2,tbsm0-1,tbsf0-1,tbsm1-1,tbsf1-1
0,104.1643345807502499,103.1994725063257476,21.0827094102309758,74.4018528329768145,4.5154377567924824,-6.9767798469693281,128.5654807938843760,2.1897859704568035,1.0000000000000000,1.0000000000000000,1.1955892255490559,1.0000000000000000,61.1002051195996287,20.9502841383046139,5.3860953517956869,15.2070226791132654,121.4752140288255617,79.3992941406556270,14.6557463497202178,52.5347888472230551,8.9731222913170150,4.0532004270207915,0.7338550025926607,2.8570113089149132,2.3470410358581373,-0.2816186197920672,2.0675437185363190,0.3824716221900938
1,106.0586950975274050,104.9208655352496748,20.7135832559248243,74.4717551020879540,4.8146616419880095,-2.4739737132590727,128.4637994035732618,2.0663288761372245,1.0000000000000000,1.0000000000000000,1.1457395758234830,1.0000000000000000,62.7316576583742957,21.5096831481538260,5.2029567123747889,15.1264382789512375,123.5268125799831438,80.7402712125976478,14.9380625149881041,52.6316439645071341,9.0115232477341358,4.0705463148728374,0.7027289482840564,2.7980874752297153,2.5499084825531728,-0.1762872036008210,2.0580922413970408,0.3829481216386168
2,107.9410078870235026,106.6498810363859633,20.4340163748192829,74.4978536026791716,5.0681300225029027,2.3503227210591224,128.7653886151614699,2.3774625551814310,1.0000000000000000,1.0000000000000000,1.2830456399554635,1.0000000000000000,64.3213995235562095,22.0547802344389865,5.0713761852780053,15.0834081612328106,125.5745832494137773,82.0787462835380239,15.2148183405704636,52.7012041107932774,9.0683212777920534,4.0962022451288487,0.6752551122729302,2.7556458179047016,2.7307152837938489,-0.0878073103503304,2.0421623696301507,0.3830596794292330
3,109.5670144435215292,108.0439485484503308,19.5823846799635746,74.8820084520340430,5.5356068680027253,7.4968293256201566,129.9634989199807364,1.9180205667550743,1.0000000000000000,1.0000000000000000,1.0770400518482290,1.0000000000000000,65.7107990767519112,22.5311831428106650,4.7966635715394510,15.0092962674378576,127.5259074423277212,83.3541814807148427,15.0043687302007811,52.6881851711069444,8.8795542655624313,4.0109353213383514,0.6365931883022602,2.6093941969751699,3.0245808379352783,0.0810300202295807,2.0421569679197233,0.3878390419181438
4,111.3291829309177672,109.7124772611537509,19.4310348682859733,74.9060414199774129,5.6629237122776601,13.0803996599748800,130.0485724517344863,3.3845749857181584,1.0000000000000000,1.0000000000000000,1.1880470564132291,1.0000000000000000,67.0463261016297452,22.9891140219428536,4.7287713510164018,14.9722453732322922,129.4980909221998218,84.6432508391812490,15.2688848234363128,52.7294711110384142,8.9551376025703924,4.0450766607618398,0.6221254387222139,2.5906099161089897,3.1204305737531284,0.1259196102319736,2.0291520257372189,0.3874215025553395
5,114.6001255419292733,112.8822542808906633,19.3471580925480815,74.7462999372381347,5.9065419701264554,18.8335718080865711,130.5834084227709582,3.1355373912757001,1.0000000000000000,1.0000000000000000,1.5487317786196804,1.0000000000000000,69.4661158836619848,23.8188212772509011,4.7231967844130622,15.0345215661862888,133.1324417800855144,87.0187551351204576,15.7884203667850382,52.7683438867440415,9.1699305966243898,4.1420996397156857,0.6111763157954169,2.5862794491316170,3.2863016162092937,0.2030105953333443,2.0287797973485384,0.3884499612352783
6,115.6436028072852196,113.6298876347192106,17.4851265788732029,75.8963178902536697,6.6185555307999975,25.3479665290694562,131.5584186440717929,2.0989468549223345,1.0000000000000000,1.0000000000000000,1.1579981567384205,1.0000000000000000,70.1080052096646114,24.0389148716795376,4.2120285787416298,14.8070310933203615,134.9083415401250363,88.1795284545091960,14.6004649981784560,52.6265815097325032,8.4980996428236626,3.8386305215620289,0.5663316436678516,2.2644054291158340,3.6641580095825437,0.4694981598656069,2.0834372257837921,0.4014621355680554
7,116.8809537235936489,114.7638225651055137,16.8406988228050629,76.3603044803139142,6.7989966968165287,32.3150046017113652,131.3458487074732943,2.5981278363709670,1.0000000000000000,1.0000000000000000,0.9431493420060776,1.0000000000000000,70.7886298791123068,24.2722901965013982,4.0287880809743353,14.6752855235698831,136.5815003225403643,89.2731476538751849,14.3183852875566249,52.5889049979653365,8.3159978490502144,3.7563743074682994,0.5668127421435227,2.1588125665253792,3.7532672271774117,0.5423059314499711,2.0984905780132972,0.4049329601758497
8,119.9379499253522283,117.7885225515776995,17.2173429330081156,75.9963659872845483,6.7862910796467020,39.0997258982564233,131.8943570375300851,2.3016038248994342,1.0000000000000000,1.0000000000000000,0.7914969516678853,1.0000000000000000,72.9532279948277562,25.0144963066234496,4.1370443989401666,14.7782871116292327,139.9130177835550910,91.4507123277605842,15.0555454025466666,52.6308367806124693,8.6770521218657564,3.9194641757708570,0.5990249884292262,2.2294093521988643,3.7802093954382809,0.5289083647241125,2.0749407374215059,0.4022325820628029
9,123.3377359038529875,121.2485190583883536,18.1547997805249217,75.3064422419517712,6.5387579774628390,45.6025717605575593,131.8945267730401838,1.9059368044491265,1.0000000000000000,1.0000000000000000,0.9503478492412860,1.0000000000000000,75.3166623342256543,25.8248801810423778,4.3874904117966542,14.9290756253900376,143.4600780419311548,93.7691612643691741,16.3447776066948798,52.7223997832975400,9.3083103566495602,4.2046064109616097,0.6372141143289116,2.3993365578720942,3.6782325978583414,0.4296718323751677,2.0355323973810453,0.3953211498482840
10,125.1055802966651953,123.0546236975165755,18.2850270302878712,75.3601786852211575,6.3547942844329324,52.3552327283921386,130.5270611253941979,1.1623506341914114,1.0000000000000000,1.0000000000000000,1.0030777711953329,1.0000000000000000,76.1600032755292773,26.1140483157678140,4.3941902575422596,14.8431943025763218,145.5666729457408337,95.1460853532874182,16.8136150228167658,52.7484176009286827,9.4888489401682747,4.2861565158253185,0.6337685604077044,2.4269134795449281,3.5531187548541410,0.3710916003930883,2.0373411759909450,0.3932427531947580
11,125.2039242991955348,123.2048646008354353,17.9199973779404615,75.9559065960587958,6.1240960259470407,59.3200178807116103,127.9092129434041851,2.5294038156526977,1.0000000000000000,1.0000000000000000,1.1851776854391827,1.0000000000000000,75.4973235011622563,25.8868260087637516,4.2519049382892291,14.5643182098827371,146.0911985959440074,95.4889286791276959,16.6446318443133805,52.7328153792661212,9.3350177622954362,4.2166702683853776,0.6080883493791266,2.3654430359807836,3.3555517242739032,0.3116189172807326,2.0635067393533841,0.3934186450390209
12,126.5187108703287890,124.4870752027758272,17.2415344745451975,76.5935711890833915,6.1648943363221189,66.4083387657857713,126.4233631360173575,2.5520731710128475,1.0000000000000000,1.0000000000000000,1.2702255044974338,1.0000000000000000,75.7899808209715076,25.9871735279440372,4.0733481643753153,14.3544590090549100,148.0542439643126613,96.7720251351468335,16.3285712671018679,52.6801942029579848,9.1284272926952674,4.1233524072867827,0.5846282965538100,2.2509058324442401,3.3210005434057792,0.3423460929761551,2.1040820692675326,0.3974656306726523
13,127.5161611543933446,125.3436151028269450,16.0869036942449100,77.4816784108897849,6.4314178948247305,73.9167668923592203,126.3792803734921364,3.1661919538387373,1.0000000000000000,1.0000000000000000,1.6073188774498639,1.0000000000000000,75.9886868154509756,26.0553066387278847,3.7729550641903735,14.1499322403077041,149.7916960085826474,97.9076680481573902,15.4864748859093950,52.5622452629437049,8.6772360693164341,3.9195472656766253,0.5647979188221185,2.0550392852068797,3.4295433666757176,0.4547888651569351,2.1421405451974609,0.4049451177946171
14,127.7147465449623240,125.2736100053292887,13.7258255457611309,79.1825823127774413,7.0915921414283893,82.9384841479174639,126.6533141377091027,2.0686326055467052,1.0000000000000000,1.0000000000000000,0.6472720082503963,1.0000000000000000,75.4902426596329548,25.8843981013338684,3.1855439129525469,13.7963285437854513,151.1022057791565487,98.7642506158844213,13.3747310747148482,52.3343418222450296,7.6174610582355244,3.4408420404490929,0.5662231376158455,1.6651617190526546,3.7242941632113626,0.7186624338216165,2.2272483816655089,0.4213871627299003
15,130.4850537552040919,128.3193790422825202,14.9661855600644493,78.6857839526045098,6.3480304872973727,89.7113223256443177,122.7423490119518874,0.8489092484181171,1.0000000000000000,1.0000000000000000,0.8793116631851059,1.0000000000000000,76.5161317565600569,26.2361590820530175,3.5117432767503871,13.7311693379391038,154.1676352415304905,100.7678933959885370,14.8741775880300651,52.4777150313956255,8.3721095667726502,3.7817202272997412,0.6566410605408036,1.8678198869065910,3.2475366376991830,0.4606038220224379,2.2284385470804002,0.4114514804953515
16,130.1006293454881018,128.1406188460559292,14.8502466167778859,79.3358983354499117,5.8138550477398718,97.0099529511711012,118.4929145312394212,1.2279564569807278,1.0000000000000000,1.0000000000000000,0.5759038959410331,1.0000000000000000,75.0558609235868204,25.7354555441551653,3.4765554203035909,13.3672246558503822,154.2581181910629482,100.8270353566105371,14.7870463126469804,52.4973377191134176,8.3185952943524057,3.7575475854050318,0.6969394132061414,1.8450576632678035,2.8370262713111289,0.3017810681065438,2.2662049623645331,0.4088427459576649
17,132.2607417551942035,130.5616852604433404,16.1315335689872370,78.7918819230491181,5.0765845079314209,102.1563160413695215,116.0830547002107522,1.7192380159440912,1.0000000000000000,1.0000000000000000,0.7243375323616714,1.0000000000000000,75.8320415524964488,26.0015954807801641,3.8191221710204659,13.3429968661203073,156.5669642795661787,102.3361559716445583,16.2856419217825135,52.6190311848923713,9.0753101579121562,4.0993591542812640,0.7856350351487673,2.0544969126375254,2.4087042412759940,0.0390440045433918,2.2312350155035636,0.3976012466084721
18,134.5673947967333106,133.0671409756289165,16.9970574604415674,78.4696838141257018,4.5332587254028791,107.0227417998058570,114.1988343026301038,2.0617899940547302,1.0000000000000000,1.0000000000000000,0.8208193960350865,1.0000000000000000,76.7184329905409754,26.3055249430208136,4.0778027255219254,13.3032172909606974,159.1752913496216593,104.0410249846864019,17.4513011629663382,52.7001193137663435,9.6645879052006105,4.3655386110412202,0.8537938943235363,2.1962706507510870,2.0874724307999877,-0.1541632300288591,2.2101077059780607,0.3898418186536904
19,136.9929520204285041,135.6449181147828824,17.5785106187631577,78.3014155226771607,4.1200738585278618,111.6923464401640871,112.6629412295865365,2.2982656782429389,1.0000000000000000,1.0000000000000000,0.8835326074228061,1.0000000000000000,77.6830777038750142,26.6362862031066463,4.2790540357624636,13.2519433324891072,162.0129951970646118,105.8958205021796033,18.3923103346818699,52.7536591132809320,10.1420114170675966,4.5811929974794339,0.9052838844354362,2.2900120565220767,1.8372756259418239,-0.3000296267135077,2.1983954269340833,0.3844324323654620
20,139.5187157134873530,138.2912142594885836,17.9690848357831428,78.2376919010129512,3.7932232631747835,116.2070152276357220,111.3557187431741795,2.4611458687656906,1.0000000000000000,1.0000000000000000,0.9242961948248239,1.0000000000000000,78.7053881111266946,26.9868201083127701,4.4414711860143044,13.1924164868775460,165.0323916034040792,107.8693749042924281,19.1838924616855024,52.7886480623114664,10.5451597522764082,4.7632969465142398,0.9448336824898160,2.3509787404730567,1.6338542941722665,-0.4142056538912294,2.1929900877217854,0.3805845351719608
21,142.1320710690674503,141.0052955278213460,18.2326042459049305,78.2441401289024583,3.5232556251638965,120.5869982484176717,110.1976707220117362,2.5736624969234789,1.0000000000000000,1.0000000000000000,0.9507925266361356,1.0000000000000000,79.7718319591104006,27.3524866652264826,4.5778870189141410,13.1270228718273483,168.2013218814832101,109.9406684539438572,19.8775240536802045,52.8111965439598876,10.8994015377232998,4.9233095830779181,0.9765559864529235,2.3901358579138088,1.4611189528464514,-0.5074034220143857,2.1917762491360770,0.3777638451957540
22,144.8246678721488649,143.7875439296235811,18.4120958816685985,78.2973342911647450,3.2905698271426664,124.8411280772436811,109.1364194628579725,2.6519371614574849,1.0000000000000000,1.0000000000000000,0.9680151423134881,1.0000000000000000,80.8734575417283565,27.7302164768481525,4.6971213330109158,13.0574652031904890,171.4983096019831805,112.0956636098773913,20.5083664135074279,52.8254397195776804,11.2219787629554872,5.0690191928002193,1.0035589956706514,2.4150415268407075,1.3084628620189980,-0.5868420588977504,2.1933358022788179,0.3756132217426008
