period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,tau_a,tau_s,tau_i,tau_t,y0,va0,i0,l0,y1,va1,i1,l1,y2,va2,i2,l2,tbsm0-1,tbsf0-1,tbsm1-1,tbsf1-1
0,102.9735748252779501,101.5745897377962450,17.8875352809706527,76.3993406090065292,5.7131241100228749,-7.0883869859440427,130.8683959666929866,1.5575581234866132,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,60.2223593487216604,20.6492848488013614,4.4997238942720568,14.8772141498737138,121.0202399537515419,79.1019114959574097,12.5359413929712442,52.2369491362575076,7.7447441017001220,3.4983363740126099,0.5497395285368917,2.2858011838670458,2.9553170856746123,0.1722948669344023,2.1785882851476992,0.4069238722661601
1,104.5375553001264137,103.0676843830555356,17.9218667708879025,76.3040164312716911,5.7741167978407733,-1.3764502777535119,130.0146875960619752,1.5741964433103162,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,61.4976564776474888,21.0865638589038937,4.4285783157719676,14.8040039879331538,122.6698099089710894,80.1801124370068692,12.9169337104504418,52.3499653273989338,7.8716958370352046,3.5556810541769615,0.5704360320132419,2.3022811941080557,3.0192284211703910,0.1926960233418117,2.1582454195693015,0.4039469337592686
2,106.1024456038021526,104.5463668120941207,17.9005792782970410,76.2391325518661205,5.8602881704760108,4.4037155888426263,129.7349544375221910,1.5781845831585706,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,62.7659690501138030,21.5214479761886288,4.3631670500041411,14.7556781894607916,124.3483698758611951,81.2772619881260852,13.2309506214435615,52.4321414835303869,7.9780541742004774,3.6037236020905965,0.5884785830904337,2.3067950530932340,3.1008707501608925,0.2222500007889213,2.1354335304139256,0.4017338891122712
3,107.6595924565950924,106.0004313563581206,17.8186121514489990,76.2043371934356486,5.9770506552054696,10.2829698270874950,130.0135154981513494,1.6623755120186656,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,64.0320582605785802,21.9555697381656643,4.2965092283697608,14.7298149076514679,126.0435511943526024,82.3852756780357396,13.4757047630759850,52.4866743590649207,8.0605084703824836,3.6409685852352047,0.6049332810273136,2.2987165485223415,3.2038397851109628,0.2626331454476079,2.1102969802491844,0.4002807443977142
4,109.2134760102052553,107.4775706020738255,17.7588917977563661,76.2072988870228158,6.0338093153076606,16.3031353167423916,129.7963644467900508,2.8873990908558245,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,65.1737193136516311,22.3470270729601772,4.2511317974780560,14.6821867777995561,127.7769637698619505,83.5182782913698389,13.7245289377606277,52.5380515773036976,8.1528338101414679,3.6826723639631580,0.6231216234517357,2.2932143232082032,3.2564424800113874,0.2836181193406849,2.0948320373699403,0.3989166785856486
5,112.4226305900954941,110.6444755096303112,18.1553146338248261,75.7794953508899454,6.0651900153660065,22.3241053427455682,129.7657708116529420,1.8360622428011730,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,67.5061388042435908,23.1467764512473941,4.3692346780049141,14.7734046987495464,131.2217697900385929,85.7698912532420650,14.5181771269362585,52.6261799367468868,8.5442597388208963,3.8594812482916043,0.6596502817154530,2.3680203664998234,3.3068815813789141,0.2835025258961309,2.0787318057042330,0.3960741023867300
6,114.0788599264099048,112.2442415053578770,18.1010088804395046,75.8293536608319556,6.0696374588022772,28.4984917394153854,129.2739422155922284,1.8621723712356042,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,68.5830782443680960,23.5160417790182414,4.3407651574201873,14.7132445835393408,133.1247008005634029,87.0136954337243509,14.7844076505370747,52.6633201169736012,8.6498862023207597,3.9071932055193153,0.6733912002075988,2.3613245165873518,3.3152921328979454,0.2879002346493602,2.0714103674358828,0.3950347238190886
7,115.7288348988408870,113.8407457197463657,18.0292989210395334,75.9065355831357351,6.0641654958928735,34.7180359083136096,128.8205742209209177,2.8828793855851576,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,69.6100635734987492,23.8681786402454996,4.3165691791916174,14.6515372835676487,135.0478272994933491,88.2706998998535113,15.0238853183010495,52.6897922465060731,8.7479804476637124,3.9515028253154347,0.6876726017846906,2.3506087922277494,3.3148122909588231,0.2895801909482784,2.0655442249510170,0.3942287890347554
8,118.9896824536942432,117.0266358538330991,18.2848969640272365,75.5720336666434775,6.1430693693931797,40.8156565449761928,129.7030142607956691,2.9369675977472642,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,71.9736918889418860,24.6786290259511887,4.4086602509728960,14.7644125519842433,138.6054530429395868,90.5960547066310227,15.7200497795457430,52.7291802758420047,9.0961853988144057,4.1087885961847848,0.7180965513562430,2.3979327075199000,3.3981301690521346,0.3074969297768779,2.0447487168596594,0.3926935537045074
9,122.3227542562070198,120.2946460499409085,18.5322899735040707,75.2676297813584370,6.2000802451988113,47.0247069066922734,130.4370141901587488,2.1023724693969514,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,74.3339360130729574,25.4879190265251445,4.4898641359655418,14.8670996986136910,142.2658740225679139,92.9885990982068193,16.4507644250644525,52.7633890238608458,9.4523532959712782,4.2696712662275491,0.7444514849923622,2.4436615447615071,3.4624395661402834,0.3187403280173248,2.0276099009182875,0.3912904501229152
10,124.1346238498145595,122.0969804104630470,18.4909519264382531,75.4063265662052942,6.1027215074152537,53.5415749527489808,129.3140703847801660,1.2108875129141383,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,75.2413034851852842,25.7990408357138108,4.4625308301136863,14.7736617932455410,144.4536720992247467,94.4185996493284279,16.7748434347819675,52.7803250050004493,9.5785023306808377,4.3266533628437767,0.7523923269044852,2.4368351985242067,3.3868150932568941,0.2909225803029291,2.0343826565681842,0.3906011772872455
11,124.3358184067453323,122.3316633441147161,18.1371232551636190,75.9791936005385367,5.8836831443489137,60.2507137395655405,126.7794654453028471,2.1448062540889046,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,74.6866078415229566,25.6088445618672971,4.3347266682554881,14.5025377772831554,145.0659721808580969,94.8188145793669008,16.6179093460476146,52.7729286135710609,9.4520160235149131,4.2695189187146347,0.7460593934035336,2.3732696813831242,3.1990278486265602,0.2345813571622903,2.0593584059141752,0.3907155326458887
