period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,pi,tau_a,tau_s,tau_i,tau_t,y,va,i,l,tbsm-0,tbsf-0
0,287.7702381883214002,376.1658714460395458,25.4532751087757241,76.5316089783957665,-1.9848840871715006,1.9140492390556572,77.4953568363578142,2.8788971191646473,129.0399890811056878,1.0000000000000000,1.0000000000000000,1.7609025865206680,1.0000000000000000,547.3997213428730220,288.4139096521009833,74.1991182782140299,189.5427980149837595,-1.7533934182939086,-0.2314906688775921
1,293.9349900642257580,374.4768715081409596,23.7653781734837217,78.0154222472732073,-1.7808004207569137,-0.0732027940158573,79.3888375042672294,3.1929014913788301,125.9622928659521790,1.0000000000000000,1.0000000000000000,1.9814890777754468,1.0000000000000000,558.8760605063256435,294.4605620663641616,70.6527665234300741,188.4695044131710802,-1.6207842370976431,-0.1600161836592709
2,296.4380650784634668,368.1840165232309801,20.9764890480267212,80.5560696137419257,-1.5325586617687161,-1.9458993606954058,81.3140594534040986,3.6061308264493386,122.9799627176449803,1.0000000000000000,1.0000000000000000,2.4789168152986263,1.0000000000000000,563.4175997301925918,296.8534077919347851,62.8005393690847953,185.7448517546868345,-1.4663532798705345,-0.0662053818981817
3,293.4064963566142978,353.7860352408170002,16.1849592753372171,84.9909260702412439,-1.1758853455784903,-3.7505630165458519,83.6225100578959655,2.5437967102106329,119.5850255281323911,1.0000000000000000,1.0000000000000000,1.0974829143702112,0.9999999999999999,557.4423509440438238,293.7051693176267122,47.8823543940172982,180.0663423848674540,-1.2522504465938165,0.0763651010153259
4,296.4801582492162879,359.7250294535974149,15.7221689152077868,85.4616901962509701,-1.1838591114588066,-4.9683634443210316,83.1310873447131087,4.0578369222300514,120.2919427546254525,1.0000000000000000,1.0000000000000000,1.6116523201458728,0.9999999999999999,563.3240591742204515,296.8041231532930624,47.0160972263463108,180.3630277601231171,-1.2634116247892189,0.0795525133304123
5,301.5084885828479742,363.1820228704227134,13.9822897599916729,87.0617913725650254,-1.0440811325566901,-6.3409327182345354,83.7039046783544904,3.4279504007023620,119.4687397012910139,1.0000000000000000,1.0000000000000000,2.0544204583409673,1.0000000000000000,572.8284161143693609,301.8117777737828078,42.5058160996009704,179.4344257467724333,-1.1843716493530894,0.1402905167963993
6,300.8771729118819280,356.1874407379866625,10.3761764169305390,90.4130539647715068,-0.7892303817019785,-7.7881619507810624,85.0920546028882967,2.7405671142978427,117.5197854449335608,1.0000000000000000,1.0000000000000000,1.0924613994539025,1.0000000000000000,571.5198147486864855,301.1223020189782460,31.4488637687661381,175.9293707569019887,-1.0353411352108168,0.2461107535088385
7,302.5661536288065463,361.0239188394011762,9.4487736995977585,91.3422545933521519,-0.7910282929499610,-8.6944048683607296,84.4577242355616846,2.9565530022607200,118.4024325840100431,1.0000000000000000,1.0000000000000000,0.1878029282222722,1.0000000000000000,574.7763464848925423,302.8381031298031303,28.8105002136259181,175.8922734323410282,-1.0453177539645879,0.2542894610146270
8,307.1981195509168288,380.8684713296202062,11.2637298189449080,89.8001864898271407,-1.0639163087719716,-9.2570394666349678,81.4510456898717194,3.1573503253683244,122.7731321961834254,1.0000000000000000,1.0000000000000000,0.3694044755318920,0.9999999999999999,583.8538001162830824,307.6208309782799688,34.9424949976536254,179.0825748310160179,-1.2280826309095723,0.1641663221376007
9,313.5590282520315100,400.7585713100197040,12.8131430686810006,88.4663867777303778,-1.2795298464112976,-10.1184105954906158,79.1501995663524269,2.8809121786359748,126.3420693161600923,1.0000000000000000,1.0000000000000000,0.7799461943723679,1.0000000000000000,596.2197463960554842,314.1361994997466809,40.6434447210583869,182.4065636942179367,-1.3729909780753906,0.0934611316640929
10,322.8077578326156640,413.6511176778150798,13.3085555531813764,88.0013381668847643,-1.3098937200662029,-11.3608233515310779,78.9573273893746972,2.0538512445069212,126.6506900706684746,1.0000000000000000,1.0000000000000000,0.7703278563198457,1.0000000000000000,613.8323904355027025,323.4159476045981023,43.4667894519882765,185.3145240664529183,-1.3913715983614574,0.0814778782952544
11,333.9213804316070764,423.9898291667990406,13.9039053532682626,87.3923820136939327,-1.2962873669623336,-12.6156419748549151,79.6408371116726954,2.3437278614982571,125.5637228671763808,1.0000000000000000,1.0000000000000000,0.2608839115652374,1.0000000000000000,634.8700583462486975,334.5002719393200437,46.9491850103832462,188.4912965409172614,-1.3734771473561542,0.0771897803938207
12,351.2002807753689240,450.5069427369867299,16.8603726743517086,84.6065726774855307,-1.4669453518373914,-13.3999304961270802,78.8793535149985985,2.3562329575426144,126.7758869004744327,1.0000000000000000,0.9999999999999999,0.4418464065553533,1.0000000000000000,667.8337731405534896,351.8681906462556981,59.9145084497925495,195.1850507830609445,-1.4714169627959577,0.0044716109585663
13,364.2879130311822564,473.1060019366554457,18.8384283652867843,82.7751395222793178,-1.6135678875662172,-14.4902887349045564,77.9689161670882100,3.5989415922116796,128.2562396862089429,1.0000000000000000,1.0000000000000000,1.5877815272131997,1.0000000000000000,692.8701922697389364,365.0593766173097947,69.4903698134014434,200.3194082088377854,-1.5597962942305570,-0.0537715933356601
14,371.7838908039148578,468.1943966454379051,16.1786517171833317,85.1607801578479666,-1.3394318750312959,-16.8584429131895561,80.2607435657229900,3.0898051204156340,124.5939117398197737,1.0000000000000000,1.0000000000000000,0.2139958257473608,0.9999999999999999,706.7653960447945565,372.3804801727611675,60.7955394729168148,198.4342824678809052,-1.3853254273649600,0.0458935523336643
15,403.5237878390390733,510.1526133839276440,20.5368586240237896,80.9786694824589830,-1.5155281064827351,-17.2171985228621800,79.9661434158577293,3.1244719746196248,125.0529233102536608,1.0000000000000000,1.0000000000000000,1.5847829492165755,1.0000000000000000,767.1495676764811833,404.1956863966051401,83.7799854686238774,208.6847545715528440,-1.4784807291927180,-0.0370473772900168
16,421.5004533025098112,504.3139021186186710,18.4642848145101652,82.6765472386554023,-1.1408320531655982,-19.5416805159231437,84.2391480955624274,2.8516031327627811,118.7096525318111588,1.0000000000000000,1.0000000000000000,0.6700942162566281,1.0000000000000000,800.7366553239572795,421.8920477291838438,78.4417722235338175,207.6342964791562338,-1.2256847270511353,0.0848526738855371
17,438.4233889786053737,524.6355490692171770,19.6387509809432466,81.5479028984481999,-1.1866538793913661,-20.4483178721658376,84.2279155352893270,2.9926772466664531,118.7254835460133791,1.0000000000000000,1.0000000000000000,0.7855612405668082,1.0000000000000000,832.8869556812596784,438.8313947200656457,86.7815956287739425,210.6918632851856046,-1.2490565107788969,0.0624026313875307
