period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,pi,tau_a,tau_s,tau_i,tau_t,y,va,i,l,tbsm-1,tbsf-1
0,98.4274392245531544,99.0601634645752114,17.2832251060713773,85.4312128686181893,-2.7144379746895511,-7.2683102350974629,95.0133175424130627,2.3900555246674671,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,176.7902378838281550,98.4449738129134033,17.1207910420248126,64.4512180131549570,-0.3413625283651504,-2.3730754463244006
1,100.6654070282554017,101.4519060896756315,17.6408745809564032,85.3231595707738535,-2.9640341517302367,-9.9803719061947618,94.0314807404860318,2.7588734630550338,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,180.8248195235274522,100.6916153052296039,17.8970035132693432,65.3197407573535003,-0.5079892091243866,-2.4560449426058497
2,103.1322260191112008,104.1922788383174492,18.1784715178424072,85.2209181709617241,-3.3993896888040243,-12.9516809266278390,92.3546865811096040,2.9868894553807701,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,185.2896386608595378,103.1778329172160653,18.9405637324144713,66.3129015569681570,-0.7976901572507757,-2.6016995315532481
3,105.8199822288189154,107.2331535668410822,18.8165145615119513,85.0876171047123080,-3.9041316662243086,-16.3619323994893158,90.3814136515885451,2.4906170731344490,99.9999999999999716,1.0000000000000000,1.0000000000000000,0.9999999999999999,1.0000000000000000,190.1731399730436465,105.8971921111847223,20.1775419556731279,67.3882416528205397,-1.1328368084924152,-2.7712948577318937
4,108.7875461684502909,110.1761884651299823,19.0012025422074728,84.8119465440917679,-3.8131490862992257,-20.2159825184274418,90.7501203451863745,3.8246393967604320,99.9999999999999716,1.0000000000000000,0.9999999999999999,1.0000000000000000,1.0000000000000000,195.4945157494390173,108.8603800407136788,20.9348007235435816,68.5313493591429079,-1.0723858328086817,-2.7407632534905435
5,113.5050187557617534,115.0788397747442815,19.9338362965305542,83.9951511924513596,-3.9289874889819658,-23.8853041925888014,90.0654030982313429,3.0641863515326273,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,203.9952187922970381,113.5939643068054608,22.9396275326442129,69.9299174545366640,-1.1513097122788627,-2.7776777767031033
6,116.7396430119121362,118.6522113909150704,20.4451656919626465,83.7238781490334532,-4.1690438409961628,-27.8032408312457910,88.5553745510818970,2.6476759735805766,99.9999999999999716,1.0000000000000000,1.0000000000000000,0.9999999999999999,1.0000000000000000,209.8695450641659477,116.8650606236883789,24.2586412160503713,70.9908177002640315,-1.3156280453543912,-2.8534157956417712
7,120.1352532045941359,122.0478404312734426,20.6032379598330841,83.3915558828119714,-3.9947938426450014,-31.9057185475445806,88.8274058225079983,3.1291690472126321,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,215.9618405559504026,120.2575322744328048,25.1458069888926481,72.0075596838241268,-1.2040874141380951,-2.7907064285069070
8,125.4468979733880474,126.9220758816159815,20.9066175554573448,82.5033459513934844,-3.4099635068508682,-35.6020575742091410,91.3890035196275079,3.3157044140906811,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,225.4100084395028887,125.5187087455427957,26.5351129980168139,73.3210544741123158,-0.8132008204211048,-2.5967626864297633
9,130.9872457900706877,132.1357987875650224,21.3051700560126669,81.6408632028985011,-2.9460332589111671,-38.7151961085365812,93.3711384178602515,2.7743246412456068,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,235.3071338463105917,131.0298855116295442,28.1517566365614620,74.6672001426869372,-0.5026276852601287,-2.4434055736510385
10,135.0198025439414380,136.1269221522579187,21.4169468481814604,81.2678095302774040,-2.6847563784588306,-41.5616884112728684,93.7625776453318593,1.9539357156084014,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,242.5416631448784415,135.0584057278547618,29.1542305634144263,75.7869287137943530,-0.3340615348994523,-2.3506948435593782
11,137.0899593407184511,138.3368944061472519,21.0899042082090808,81.4408989317686434,-2.5308031399777273,-44.3903306190481501,93.1480379323948284,2.3693885668605974,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,246.2760050013311286,137.1378598349787410,29.1751185148678118,76.4248585351448924,-0.2427876205447198,-2.2880155194330074
12,141.0729160528915713,142.0865333865444313,20.9175298601240165,81.0756965850328015,-1.9932264451568003,-46.7652984224347676,94.4730307694779725,2.3919471770957434,99.9999999999999716,1.0000000000000000,1.0000000000000000,0.9999999999999999,1.0000000000000000,253.3987418629460251,141.1041288564544516,29.7209930483455196,77.4542296341552827,0.1097649781814759,-2.1029914233382763
13,145.0500641251367995,145.8096349124191988,20.7727252798728870,80.7846871197537979,-1.5574123996266200,-48.6500236855989030,95.8828691271083642,2.6016436022666900,100.0000000000000284,1.0000000000000000,0.9999999999999999,0.9999999999999999,1.0000000000000000,260.5160460253113683,145.0673726999466169,30.2886348919424577,78.4475061362387578,0.3997202371238635,-1.9571326367504833
14,148.9304357932109042,149.6796937238703720,20.8133229523694219,80.5656459312707796,-1.3789688836402589,-50.1817380054537878,96.0353238627905625,2.9970637139124845,99.9999999999999716,1.0000000000000000,1.0000000000000000,0.9999999999999999,1.0000000000000000,267.4829475530282821,148.9468654064609154,31.1533180488665771,79.3388719428129718,0.5143811500449728,-1.8933500336852320
15,154.8055056812718249,155.2988569911867387,20.9392416940993868,79.7848285625136526,-0.7240702566129881,-51.1844844402940851,97.4345899466549810,2.2545764788590494,99.9999999999999716,1.0000000000000000,1.0000000000000000,0.9999999999999999,1.0000000000000000,278.0165465821806947,154.8124600964915771,32.5184030135583626,80.5123375726370938,0.9445031886127375,-1.6685734452257255
16,156.6458298052708926,157.7319905170878940,20.8822632652001410,80.1084445840900230,-0.9907078492901272,-52.2600915847003762,94.6513781387149749,2.0899493101224298,100.0000000000000711,1.0000000000000000,1.0000000000000000,1.0000000000000002,1.0000000000000000,281.3670407553636892,156.6781700762250580,32.9380095132187876,80.8619893688391187,0.7456123818895783,-1.7363202311797055
17,161.2082571549803447,161.6891234992579598,20.4519800673530483,79.7039100027941316,-0.1558900701471688,-53.0332322861876264,97.5930960024691387,2.2451949606697941,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,289.5137101848823704,161.2146120667519256,33.0686273091460805,81.6844944926240828,1.3073907041636219,-1.4632807743107905
18,165.6822977332664948,165.7235216100580715,20.1432303966186019,79.3811302955444660,0.4756393078368550,-53.0594061582463539,99.7925852360851451,2.3736179942901892,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,297.5369885362572973,165.6823442031487446,33.3820707793040228,82.4401742481008881,1.7337783469568309,-1.2581390391199758
19,170.0772781900108725,169.8085502479083289,19.9325428718682502,79.1373281770365651,0.9301289510951867,-52.5368881170576074,101.3470935161939508,2.4617464394139033,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,305.4330417201140335,170.0792314872811630,33.8471620782622580,83.1088143929541872,2.0412080814945068,-1.1110791303993204
20,174.3828923802646216,173.9038458658115189,19.7898368707833789,78.9668253677947973,1.2433377614217869,-51.6319715287825574,102.3766742764150877,2.5005058139281555,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,313.1726564556203698,174.3890066144555249,34.4152874088626746,83.6654383305907174,2.2530391443781497,-1.0097013829563630
21,178.5534617006385645,177.9397596706805302,19.6828446611714014,78.8675898690565873,1.4495654697719316,-50.4771444563053890,102.9998444729921090,2.5057968778503970,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,320.6690053284086730,178.5633200681149049,35.0236064864417784,84.0697387845394388,2.3921025657748096,-0.9425370960028782
22,182.5623315393387429,181.8749886790289452,19.5906166216740374,78.8337190828561347,1.5756642954698514,-49.1687191001529698,103.2998753703662231,2.5109139892897092,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,327.8723233684221441,182.5744604133255677,35.6304317628216296,84.3058787950379127,2.4763141422196195,-0.9006498467497682
23,186.4724538202463577,185.7576216254036012,19.5100626027888779,78.8466348446432903,1.6433025525677967,-47.7683262585540760,103.3628467342418418,2.5327453526160948,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,334.8955270545528720,186.4853047633299354,36.2414282685679439,84.4261123895552856,2.5204229328619157,-0.8771203802941190
24,190.3858843783179395,189.6768951091456188,19.4467950687407267,78.8842528951641953,1.6689520360950991,-46.3160376480404992,103.2622055838659065,2.5629951543921337,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,341.9225117420036781,190.3982545495868521,36.8860770846258390,84.5051106047924065,2.5357696537545995,-0.8668176176594999
25,194.3651215302117521,193.6868331059921502,19.4023976360335801,78.9334204829404626,1.6641818810259406,-44.8433598052960107,103.0478831250736675,2.5347034968816073,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,349.0661984900542052,194.3761894359102484,37.5798895278653191,84.5831568550803183,2.5303196936073267,-0.8661378125813863
26,198.2244136962944481,197.6084103689580616,19.3469637944861326,79.0202392216456246,1.6327969838682383,-43.3950230361432858,102.7009066542454860,2.5648010756448292,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,355.9929687808562448,198.2333352152726036,38.2312276089418859,84.5354898333587812,2.5062988032734124,-0.8735018194051741
27,202.1936612093313670,201.6566216318537101,19.3084105634215533,79.1074830859706282,1.5841063506077691,-41.9734743397342172,102.2952728747205242,2.5878264325986278,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,363.1169252087651671,202.2002833476161925,38.9366884330038872,84.5193850849836963,2.4705090477880307,-0.8864026971802615
28,206.2609884231090405,205.8179840166529004,19.2815240439628539,79.1963820507582170,1.5220939052789706,-40.5968234443005542,101.8441877294307574,2.5976492959014275,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,370.4171513742916773,206.2653866151724742,39.6848440749705631,84.5208058470143158,2.4256601596153162,-0.9035662543363452
29,210.3890360380201230,210.0549560459727161,19.2588524507447261,79.2917409853873210,1.4494065638678966,-39.2811124209331481,101.3539455644883418,2.6023839235500112,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,377.8268992518003415,210.3914766328858263,40.4541740503705824,84.5124523534899907,2.3735258300264950,-0.9241192661585983
30,214.5683349521869445,214.3568927229147505,19.2374755823189432,79.3941458687823882,1.3683785488986200,-38.0372276422036464,100.8339790093747013,2.6188073794474631,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,385.3295310375781924,214.5692887028270093,41.2368548965883477,84.4877639984200357,2.3157140190535497,-0.9473354701549298
31,218.8517974495414933,218.7735225162359143,19.2227198607669756,79.4957010853080135,1.2815790539249565,-36.8694734830526016,100.3003653400340482,2.6262478009934309,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,393.0204089718598084,218.8519249269843101,42.0542213628279811,84.4778860810333896,2.2540588819542964,-0.9724798280293401
32,223.2117823802507814,223.2775799161260011,19.2096561506340358,79.6001932989261860,1.1901505504397059,-35.7857717418897892,99.7544062795369086,2.6403123322297661,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,400.8501206931208003,223.2118702191485795,42.8908553633449188,84.4635986693771486,2.1893107605855149,-0.9991602101458090
33,227.6807789892941400,227.8998478189430443,19.2012737835623639,79.7030157839588469,1.0957104324788265,-34.7888585212354187,99.2047943856549352,2.6662542817958101,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,408.8772169524087303,227.6817283430943633,43.7596737320372497,84.4622793738608095,2.1226080479056630,-1.0268976154268366
34,232.3135394289210467,232.6925477667081452,19.2029064275119410,79.7970758349497089,1.0000177375383370,-33.8790222860044565,98.6624127413310390,2.6985976291805658,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,417.2001267901646315,232.3163091368796245,44.6837322114344815,84.5012034261142162,2.0552045122622231,-1.0551867747238861
35,237.1444302684770662,237.6884101823446827,19.2170283213430046,79.8785274258968201,0.9044442527602168,-33.0565588843659484,98.1340195388587944,2.7356735011790478,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,425.8805853540753219,237.1499895834764970,45.6766491012910905,84.5927691011610676,1.9880574651328975,-1.0836132123726809
36,242.2025977129045486,242.9154358877368338,19.2454074964346376,79.9444789308667509,0.8101135726985258,-32.3209194687261245,97.6240586982768264,2.7235322599370893,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,434.9708980131747467,242.2118957293593269,46.7500655083353962,84.7447079859232986,1.9219373880935968,-1.1118238153950715
37,247.0170893956691316,247.9580399543362716,19.2884508435422148,80.0021312738380885,0.7094178826196964,-31.7107397267049613,96.9556991221786717,2.7349460622161148,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,443.6285286447066483,247.0328645283441062,47.8272646492029310,84.7044071827457401,1.8498696641351431,-1.1404517815154467
38,252.0498331750843022,253.2113438880602700,19.3341781392295857,80.0538685379205504,0.6119533228498172,-31.1884251370449306,96.3508483594238641,2.7571601291117798,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,452.6801778006741301,252.0732410490683435,48.9563322960548106,84.7191572316192349,1.7806233161918836,-1.1686699933420661
39,257.4120676480799261,258.7707914835234533,19.3826274341380085,80.0956442554657997,0.5217283103961259,-30.7444953310211844,95.8519818179127157,2.7849837743677552,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,462.3238190122464175,257.4432661019121156,50.1565784216214681,84.8380648663861336,1.7172757551423192,-1.1955474447461933
40,263.1656733586718815,264.6863284594676315,19.4326962243320196,80.1249722296245039,0.4423315460435388,-30.3701991212082483,95.4847244247890501,2.8136128516656367,100.0000000000000284,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,472.6686516550434476,263.2037469452510550,51.4356901568659950,85.0809100326309675,1.6624293528003613,-1.2200978067568224
41,269.3131818218139983,270.9564495794252821,19.4838002291019663,80.1401970362567795,0.3760027346412628,-30.0578844617304526,95.2493453175798663,2.8322480428700558,99.9999999999999716,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,483.7179699411549905,269.3565179486000716,52.7926133439226390,85.4371469215279831,1.6175089670231746,-1.2415062323819117
