period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,tau_a,tau_s,tau_i,tau_t,y0,va0,i0,l0,y1,va1,i1,l1,y2,va2,i2,l2,tbsm0-1,tbsf0-1,tbsm1-1,tbsf1-1
0,100.0196483117159829,100.0041662463292056,18.5313282733002183,82.4220850214019549,-0.9534132947000039,-7.1997000427613669,100.2097782887697406,3.5600000000016507,1.0000000000000000,0.9912835789617027,1.1643853737238798,1.0000000000000000,50.8599258775977106,17.4390559950343729,2.9359065619494182,11.5169292983163558,120.8863631029052925,79.0144061760948375,14.8423513257402337,52.1494190090314191,7.8949933563557382,3.5662046503336624,0.7492566496013622,2.3533251306612626,-0.7148244854618103,-1.9059146753134530,1.5381144831988245,0.1292113828764348
1,102.5995107880270183,102.9355332895707562,18.8723789451999302,82.0925910876995033,-0.9649700329000617,-8.2029165962267445,97.0870080699986460,3.7499999999996980,1.0000000000000000,0.9887080032861789,1.1032257331960111,1.0000000000000000,52.0320611014562644,17.8409624361057908,3.0470293178315528,11.6820211442048745,123.9803469283684052,81.0367128152589657,15.6170104581592657,52.9010946791340402,8.2543625107389555,3.7285333429241621,0.7901888746654199,2.4477534301316020,-0.7405943619825218,-1.9514000931480953,1.5847338481402180,0.1422905740903375
2,105.6871296307175641,106.6579121776465371,19.5312979035000609,81.2739427993003289,-0.8052407028000242,-9.1797230795290190,92.5639735199997489,3.9600000000000746,1.0000000000000000,1.0038240019102067,1.2277085033815085,1.0000000000000000,53.6930380999372190,18.4104849114763667,3.2161352909193059,11.9955408165205206,127.5238385560319756,83.3528292039326857,16.8340290093933191,53.8369766840846182,8.7944470304723179,3.9724919935411127,0.8380098378684452,2.6169399259843620,-0.6579349780338071,-1.9766937211714630,1.6657729240783554,0.1636150723268903
3,108.3435449185932669,110.1954731897946971,19.8519841252000617,81.5483994732005328,-1.4003835984000348,-10.0471315526489295,86.4226178899996142,2.9700000000005389,1.0000000000000000,1.0068142981354837,1.0196223127560218,1.0000000000000000,54.0435186295933860,18.5306590854724682,3.3635091816742593,11.8446322334614464,131.3006172277496546,85.8214279469545147,17.8690446042534496,54.7604899607648434,9.2173208954224481,4.1635060546835065,0.8636501576896537,2.7256653812516656,-0.9622852007909111,-2.2355148484962299,1.6426579729409119,0.1547584779461943
4,111.1367875442841751,112.9099511861593186,20.3023829848674460,82.0682760807990377,-2.3706590649785246,-11.5041218815019111,87.2176666299992576,3.5699999999993404,1.0000000000000000,1.0262935404654299,1.1223522427784267,1.0000000000000000,54.6131302250275468,18.7259698008695707,3.4981341318701129,11.7543654298631228,134.9546117734493293,88.2097718576185770,18.7400650135149007,55.4766877554923781,9.6299177737804680,4.3498779539238006,0.8738152845982529,2.8252829837713289,-1.4590087581090114,-2.5255070156545192,1.4990932094394340,0.1147634993455719
5,115.1672766586940355,117.3994562230874124,20.5223210491773109,82.8158405548077070,-3.3381616041098203,-13.8205792560013005,84.4990882200019087,3.5899999999988497,1.0000000000000000,1.0177648271012576,1.4653331919453225,1.0000000000000000,55.3408333788777256,18.9754875858206908,3.7060187674778282,11.4877866339780734,140.5208698561488347,91.8480199257897993,19.8002189389503407,56.2097278842037156,10.1087530532106911,4.5661700422348295,0.8782364504372980,2.8972333442672702,-1.9519662693846920,-2.8475577301763009,1.3861007921408453,0.0752616033103278
6,117.3940732697392519,120.3159767727354108,19.0029433210822702,84.1762445202219851,-3.1791878414093819,-17.3438709156432971,79.9741783600007068,2.3500000000007404,1.0000000000000000,1.0145922736489910,1.0876054024017758,1.0000000000000000,55.2964313873312321,18.9602628523294570,3.6357773894046304,11.1862256284797645,144.4790258352564649,94.4351714970163840,19.0023191709061443,56.8846496288175416,9.7443718460330508,4.4015773824468400,0.8309529905100418,2.6638627396835517,-1.9047996660464042,-2.7990110346917647,1.4432240237623186,0.0813988355664684
7,119.8093010825733131,122.6530824509469824,18.4259983455845884,85.1205178925289232,-3.5465162382080386,-20.6051020401802241,80.1710032200017793,2.2900000000001253,1.0000000000000000,1.0161232806374267,0.8795322135838171,1.0000000000000000,55.6492463094521952,19.0812374522051762,3.6873240571712231,11.0286933333965482,148.0045536877308052,96.7395463046479875,18.7591990778718483,57.4165684810766805,9.6925740280345813,4.3781800708741114,0.8253970650678031,2.5769528327158420,-2.1074041344875041,-2.8804416284900407,1.3789940689872049,0.0623354557823021
8,124.0488009380168108,125.9346393751405770,18.4126260604859873,85.5797005934349073,-3.9923266540065208,-24.0609449144255265,85.6327314100004173,2.5600000000000067,1.0000000000000000,1.0070886440779603,0.7309256030571757,1.0000000000000000,57.6341552897382812,19.7618310286795484,3.8200308483323329,11.1629966242450998,152.9592630377143507,99.9780705435717323,19.0301725879844383,57.8085881431300947,9.9451152975209141,4.4922541186905418,0.8440622249028081,2.5707216695120758,-2.3001932747931924,-2.9436034924616554,1.2268507993786810,0.0246193138696452
9,128.8136869742202180,130.1766165663548520,19.4345622431852654,85.1976080920348835,-4.6321703353052328,-27.8338800544469471,89.8420356499996586,2.4999999999991251,1.0000000000000000,1.0017654080403569,0.8771471840418223,1.0000000000000000,60.1216464706544116,20.6147520120004835,4.1748130276870459,11.4263297218442972,158.2505910300431253,103.4366173015787069,20.5053672669061413,58.3706419795126124,10.7301361379387856,4.8468516269269895,0.8972077669757218,2.7696327227302144,-2.5644625556449312,-3.1257738394003618,1.0722852939687517,-0.0142192342286916
