period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,pi,tau_a,tau_s,tau_i,tau_t,y,va,i,l,tbsm-0,tbsf-0
0,276.6824617517914362,341.4884006685451254,17.6864957274508470,83.6989323877021434,-1.3854281151529855,2.1084171485486118,81.7992564972714860,2.5531399367167529,122.2504999215189514,1.0000000000000000,1.0000000000000000,1.0000000000000002,1.0000000000000000,525.8236691368437050,277.0459214544946462,49.4045680244708123,178.3388712587196210,-1.3848951623912720,-0.0005329527617137
1,282.4537785526349580,350.4213173150477587,17.9173548732349310,83.4956560606374438,-1.4130109338724159,0.7225470137534649,81.4003133825696210,2.7835134295813191,122.8496498901847360,1.0000000000000000,0.9999999999999999,1.0000000000000033,1.0000000000000000,536.8302268020566999,282.8450554406207402,51.1081887745926409,179.9370331089024262,-1.4048060624191883,-0.0082048714532278
2,286.7730802225943307,359.4656528156464788,17.9297169261231346,83.5308643894343135,-1.4605813155573786,-0.6918270951392895,80.6127692919875756,2.1678797092586466,124.0498259497697688,1.0000000000000000,0.9999999999999999,1.0000000000011307,1.0000000000000000,545.1206917691603167,287.2131347814913056,51.9558761997647167,181.1815188154749308,-1.4407930520271506,-0.0197882635302281
3,289.3181877097883898,365.5668229262835780,17.6609363930707595,83.8152794727022581,-1.4762158657729605,-2.1623684001511241,80.0077632694445811,2.2782636016500213,124.9878710684949112,1.0000000000000000,1.0000000000000000,1.0000000000000000,0.9999999999999999,550.0255925216323476,289.7974283923934422,51.6550314196482958,181.8105524364632970,-1.4580683951996056,-0.0181474705733549
4,293.7518512271660711,372.7182956933832543,17.5777885924498491,83.9002779466513857,-1.4780665391013463,-3.6500754882925812,79.6945604521651632,2.4621478675842967,125.4790784121617548,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,558.4911109109228846,294.2577398625882097,52.2123965934508121,182.6817595086940855,-1.4639339456179481,-0.0141325934833983
5,302.9495209073904221,382.5025982767948562,17.9493353435594436,83.4681102275013558,-1.4174455710607758,-5.1199983650695637,80.0645107282011139,1.7575966951060007,124.8992832036091869,1.0000000000000000,0.9999999999999999,1.0000000000000111,1.0000000000000000,575.9335150626959603,303.4477919926912932,54.9696301704203591,184.7626047656284811,-1.4276343161041480,0.0101887450433724
6,309.5479756363031925,388.2874819753561724,17.9384466742580599,83.4212306939752750,-1.3596773682332473,-6.5532361575555269,80.5591712073418762,1.9993554373967104,124.1323594834678801,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,588.4191872962571779,310.0262417125451293,56.1116724009786481,186.0972540146506162,-1.3908467156306401,0.0311693473973930
7,316.2798305923761859,394.7828847154141272,17.8977999584007250,83.4197487063023289,-1.3175486647030810,-7.9383258257148572,80.9341089604748589,2.9313236223993844,123.5573002339918531,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,601.1721146392196715,316.7455027773294773,57.1859783619082336,187.4113167823173001,-1.3638348506670579,0.0462861859639768
8,322.4209243005873304,404.4004093941836686,17.7872014696565657,83.5266787170109097,-1.3138801866674441,-9.3006166484043344,80.5656507122723013,3.3963142251713041,124.1223761192402435,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,612.8885706122133570,322.9186679118458869,57.9520935805782358,188.3612750549567068,-1.3677010086097896,0.0538208219423454
9,329.8303280085859228,416.3256450550558725,17.7686497908917538,83.5606737552398897,-1.3293235461316348,-10.6606305415626146,80.0856199966180640,2.8917977291574637,124.8663617815818583,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,627.0335597171595055,330.3713783365714676,59.2436944618462604,189.7948558044945173,-1.3830006980191343,0.0536771518874997
