period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,tau_a,tau_s,tau_i,tau_t,y0,va0,i0,l0,y1,va1,i1,l1,y2,va2,i2,l2,tbsm0-1,tbsf0-1,tbsm1-1,tbsf1-1
0,100.0118070893253304,99.6742496816338814,18.5313282733000513,82.4220850214006902,-0.9534132947000435,-7.2235306741684271,105.5486087040711567,3.5600000000007181,1.0000000000000000,0.9968067453635375,1.1941918428399310,1.0000000000000000,50.9681939010521958,17.4761793704800716,2.9152340015770841,11.5540961036836816,120.8444951278103758,78.9870402010997594,14.7564875521871848,52.1220555222043984,7.8732716015615098,3.5563928342289381,0.7454195795217484,2.3435218121209522,-0.7290724034868322,-1.9068043730530950,1.4866016721275013,0.1958618097123826
1,102.5795861924112984,103.0085140770652004,18.8723789452000119,82.0925910877000717,-0.9649700328999655,-8.1939425805581863,97.0870080700004650,3.7500000000000533,1.0000000000000000,0.9883573720138297,1.0953643512283056,1.0000000000000000,51.9115022040456893,17.7996247163516870,3.0541699696447346,11.6437198031013196,124.0174892737884420,81.0609899983259510,15.6516598201837933,52.9359679392882256,8.2609163866229327,3.7314937586712298,0.7922748727508930,2.4511815110809718,-0.7303059380991064,-1.9847730135570545,1.5666791253725194,0.1834297933836757
2,105.6708771925911350,106.7061720958014632,19.5312979034999330,81.2739427992998031,-0.8052407028000441,-9.1730889025144648,92.5639735199991520,3.9600000000001412,1.0000000000000000,1.0028593745074590,1.2156515283361615,1.0000000000000000,53.6599889743160929,18.3991528943263454,3.2220146121500233,11.9859941764106885,127.5263618178124432,83.3544784721056402,16.8537432561970171,53.8444793236016181,8.7985297979143660,3.9743361982897261,0.8392438268123059,2.6189839265772052,-0.6215771382391193,-2.0004438388686019,1.6387984055932980,0.1779818687143793
3,108.3460502471277493,110.1691680255975143,19.8519841251998344,81.5483994731990265,-1.4003835983999575,-10.0473975653280139,86.4226178900004811,2.9699999999994287,1.0000000000000000,1.0068283968341265,1.0214285713813742,1.0000000000000000,54.1553685689226540,18.5690106426434056,3.3575053338123690,11.8825493408986951,131.2380091476770474,85.7805057110481215,17.8559097649190015,54.7240111249557302,9.2140410074436634,4.1620245142648438,0.8635626917994705,2.7242271096234845,-0.9146859812787393,-2.2273379171808512,1.6186242044358983,0.1230160956237346
4,111.1356792467377801,112.8840905296110009,20.3023829848683945,82.0682760808000751,-2.3706590649784278,-11.5042778702710233,87.2176666300002239,3.5700000000000509,1.0000000000000000,1.0258019121958166,1.1187813848664467,1.0000000000000000,54.6946786316966893,18.7539314466185552,3.4885115166405170,11.7824223899391889,134.9043333935627800,88.1769086278194436,18.7326652744630202,55.4498717938007815,9.6270325870806754,4.3485747018802003,0.8740735129355388,2.8240419853868799,-1.4283759306779444,-2.5172824648451542,1.4916948647502983,0.0833044657943714
5,115.1765899833151678,117.3322854948271896,20.5223210491775028,82.8158405548096823,-3.3381616041098052,-13.8254794857623828,84.4990882200006865,3.5900000000007593,1.0000000000000000,1.0166032880679112,1.4569912370513993,1.0000000000000000,55.4600440226747153,19.0163630109517285,3.6854833866580869,11.5277897045600604,140.4512402095809307,91.8025082151667249,19.7800613868131983,56.1726282636947758,10.1020559483348737,4.5631449292962998,0.8784505887474475,2.8943298941942048,-1.9373246380249254,-2.8234715278439224,1.3950355326070074,0.0275990291520347
6,117.4394897478718462,120.1491500227013347,19.0029433210823306,84.1762445202218572,-3.1791878414091412,-17.3629728024020977,79.9741783599989873,2.3500000000001409,1.0000000000000000,1.0143607768638021,1.0906702759679321,1.0000000000000000,55.5239823040814997,19.0382864261049995,3.5899098256656869,11.2606765006032017,144.3530764451993775,94.3528477674561685,18.9550226782095415,56.8166741246979754,9.7287863581358245,4.3945373461975299,0.8309370790898954,2.6573873716797043,-1.9180235374027030,-2.7358318998551652,1.4771950371106597,-0.0025274412619334
7,119.8451486982880709,122.4629066786626765,18.4259983455848122,85.1205178925302732,-3.5465162382079090,-20.6276668038248197,80.1710032200010119,2.2900000000007026,1.0000000000000000,1.0169423558533028,0.8920126341318809,1.0000000000000000,55.8280766288084394,19.1425555115426782,3.6267456768871784,11.0918843384254284,147.8873696030334770,96.6629518019432794,18.7212982459745412,57.3600264221312699,9.6761065680754772,4.3707416438058901,0.8266948693282548,2.5703038866323928,-2.1513216364402306,-2.8155408356132274,1.4399559723055499,-0.0196097384600007
8,124.0332937282980339,125.8114042518321014,18.4126260604859873,85.5797005934350778,-3.9923266540064191,-24.0696368699471392,85.6327314099998063,2.5600000000002510,1.0000000000000000,1.0076391090090080,0.7375421401864263,1.0000000000000000,57.6292881007651872,19.7601621473436921,3.7584474247276107,11.1772637511118287,152.9127509191823435,99.9476690381292201,19.0354247092595941,57.7979710584227746,9.9362239952878966,4.4882378767585100,0.8482172758462714,2.5670716273527230,-2.3610159431983910,-2.9134552350074494,1.3023076758841694,-0.0201631516847486
9,128.7767411174832262,130.1000767939273146,19.4345622431854501,85.1976080920363756,-4.6321703353053110,-27.8316224800844445,89.8420356500002555,2.5000000000002798,1.0000000000000000,1.0018894254396375,0.8778158260085811,1.0000000000000000,59.9993962834325956,20.5728343759918211,4.1084000700207772,11.4129902429985659,158.2526806909779111,103.4379831571941253,20.5402390481754900,58.3861450480746598,10.7263519309542978,4.8451422833041677,0.9036206930546604,2.7674691330138392,-2.6342460044056097,-3.1158399519232192,1.1524009571739036,-0.0344853361503855
