period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,tau_a,tau_s,tau_i,tau_t,y0,va0,i0,l0,y1,va1,i1,l1,y2,va2,i2,l2,tbsm0-1,tbsf0-1,tbsm1-1,tbsf1-1
0,100.0160051776842636,99.7847460562896202,18.5313282732997742,82.4220828509437382,-0.9534111242459816,-7.2155317165794699,103.7160614995667771,2.4448044552789927,1.0000000000000000,0.9972369639303422,1.0000000000000000,1.0000000000000000,50.9327910215616484,17.4640402887341217,3.0028526187827311,11.5419383408980529,120.8580991561810833,78.9959321405685557,14.7218193362976297,52.1309461176544175,7.8805168394288785,3.5596655413496583,0.7292459360550499,2.3467901382989664,-0.7212814331409052,-1.9092000037180070,1.5041364780401982,0.1729338345727323
1,102.5916789065718717,102.3513047011228991,18.8723789451999444,82.0925887015665410,-0.9649676467679429,-8.1588052818536099,104.2649682444307189,3.1968044614083757,1.0000000000000000,0.9852492231160939,1.0000000000000000,1.0000000000000000,52.4070792435128894,17.9695501653568854,3.0946751462573974,11.8010460709372911,123.7994738209231400,80.9184895449811847,15.3748046109388845,52.7994124781303356,8.2101345055430439,3.7085553504566109,0.7631130819954631,2.4304120013687487,-0.7142437518309016,-1.9207434676075488,1.4955236962290901,0.1744958764414175
2,105.6842220056363573,105.3768277481668179,19.5312979035001000,81.2739425151357722,-0.8052404186350148,-9.1451109769745891,106.2980686649198674,2.2876339013095270,1.0000000000000000,1.0123508691857246,1.0000000000000000,1.0000000000000000,54.5719793841391621,18.7118598349954084,3.2090908749648408,12.2793233842497074,127.0714293648576785,83.0571230326847711,16.3646257513833824,53.5926775957932975,8.6933593365631143,3.9268302193205820,0.8019575669754855,2.5774566053252470,-0.6002905051881869,-1.8853374839497425,1.4959732875273968,0.1844142829755180
3,108.4068979019520214,108.2659278531786669,19.8519841252002323,81.5484005207020886,-1.4003846459000293,-9.9063773983021548,104.2211574040618984,2.3459281358317874,1.0000000000000000,1.0182132262442127,1.0000000000000000,1.0000000000000000,55.3976149778231886,18.9949570889002004,3.2864264855529735,12.2841441283129225,130.5396229944196875,85.3240227317871529,17.1871304941317327,54.3808411316520761,9.0598601505243419,4.0923803151984224,0.8257555710963576,2.6658017240057021,-0.8799446979651296,-2.0827452478091475,1.4118834668994313,0.1504218329748163
4,111.0837101658146508,111.3486945494043425,20.3023829848654387,82.0682769040710411,-2.3706598882419216,-11.2516313286737901,99.6733442623888806,2.3624492307472433,1.0000000000000000,1.0395678422585988,1.0000000000000000,1.0000000000000000,55.6532921238036025,19.0826246973063505,3.4192474256790151,12.0932840379787940,134.1940631954190621,87.7126579341069714,18.2074121458317606,55.1817964872892901,9.4966486893261806,4.2896796982350880,0.8471527625239758,2.7812551760863933,-1.3661728875157704,-2.4112813027447229,1.3081424390428353,0.0986518629757371
5,115.0928477730634683,115.8715617973177103,20.5223210491780819,82.8158393231113479,-3.3381603724082263,-13.3998241218528928,94.6555547195799676,-0.0325306101487288,1.0000000000000000,1.0458461265896171,1.0000000000000000,1.0000000000000000,56.3267498180442843,19.3135425808363976,3.5961611014995207,11.8073623349817804,139.6774491478055324,91.2967386669629661,19.3007083752750006,55.9304148647515049,9.9746745105252188,4.5056061505565719,0.8616497486295019,2.8569713636818168,-1.8582653113980445,-2.7376268792458696,1.2122734860540805,0.0454583321816069
6,117.4396413970861204,118.0379804061568052,19.0029433210829843,84.1762428958445810,-3.1791862170273348,-16.4254376516325529,95.0301331384788455,1.2691531009424217,1.0000000000000000,1.0279111591492280,1.0000000000000000,1.0000000000000000,56.7628380148139513,19.4630702561331006,3.4067538000964288,11.6593492307614639,143.3244637705646483,93.6805203221984897,18.3514714812033368,56.4712861823385097,9.5583448767650729,4.3175481486088065,0.8163893826431077,2.6041035001078159,-1.8097800868294509,-2.6387047362132243,1.2194465890945472,0.0498520169207928
7,119.7210309844447522,120.5414389158039512,18.4259983455851639,85.1205175114111796,-3.5465158570865705,-19.4411115114448698,92.6790208160102509,2.6390278168750170,1.0000000000000000,1.0240576497288980,1.0000000000000000,1.0000000000000000,56.8733723935226223,19.5009707285859299,3.4075799827325968,11.4441579816707648,146.8138040344787782,95.9612420001665356,18.2571563041985172,57.0516003617209151,9.5245390891814363,4.3022779195601775,0.8219939952417868,2.5264565180276048,-2.0164071635925147,-2.7453714545428523,1.1871658591376242,0.0280969019111729
8,123.6308883246934585,124.7645920444971637,18.4126260604862786,85.5796991810262568,-3.9923252415959540,-22.7956352294623734,90.4093655981633333,4.4261856018433354,1.0000000000000000,0.9997390848846311,1.0000000000000000,1.0000000000000000,57.9835951445907085,19.8816483719122949,3.5682672005894123,11.3402546308823133,152.0333747317879158,99.3728863623263123,18.8935685158674325,57.6510304886873683,9.8532214005736467,4.4507452246562220,0.8619554275413076,2.5510221141611531,-2.2354921321811259,-2.8935794614138710,1.1375279578241830,-0.0007816058251390
9,128.1975054710142672,129.9643151630530724,19.4345622431855034,85.1976081026664644,-4.6321703459353696,-26.8544518703019293,87.0860763892012955,3.3731573594186770,1.0000000000000000,1.0006883246038432,1.0000000000000000,1.0000000000000000,59.6391197524183951,20.4493013096406422,3.9688056940897676,11.3857883140844223,157.6560554508374139,103.0480137028294365,20.7086877818196591,58.4032811583547655,10.7142439574027026,4.8396730562083583,0.9294045123577984,2.7775349455464950,-2.5458840602240396,-3.1428922301816704,1.0934397443498873,-0.0368337998795471
10,131.5018751474060537,133.9537363523419913,19.9856448333856882,85.1184086948790082,-5.1040535283449904,-31.5793470087605321,83.5523451879207357,2.8025836017851802,1.0000000000000000,0.9858073782900409,1.0000000000000000,1.0000000000000000,60.5108089818033008,20.7481896194289099,4.2931501298685797,11.3521470953244243,162.0072152715621598,105.8920425956432894,21.9431754709803215,59.1985848855493870,11.2885122557003452,5.0990726761307208,0.9497907302737423,2.9265015997996207,-2.8131219501225582,-3.3299560306860037,1.0994501656579938,-0.0604257131944226
