period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,tau_a,tau_s,tau_i,tau_t,y0,va0,i0,l0,y1,va1,i1,l1,y2,va2,i2,l2,tbsm0-1,tbsf0-1,tbsm1-1,tbsf1-1
0,102.5598887379852329,101.4377390994610266,18.8394946655516158,77.3797605193937983,3.7807448150531346,-7.0979499976238696,123.7566245817540960,2.3230418578973566,1.0000000000000000,0.9972369639303422,1.0000000000000000,1.0000000000000000,58.1682555594043578,19.9449654778347778,4.2309640058187172,14.1151554557629737,121.0791713100572196,79.1404305315551682,13.6847075433477894,52.2754949093439194,8.0762222340058738,3.6480665642173986,0.6374131467277365,2.4356563408110365,1.8773490602819043,-0.4371084745490865,1.9949717078428797,0.3455325214774373
1,105.2743803450902931,104.1169544915805005,19.2281204050729144,76.9703670102063171,3.8015125847209883,-3.3069214739229684,123.5206998688557292,3.1064119288273018,1.0000000000000000,0.9852492231160939,1.0000000000000000,1.0000000000000000,60.1428218773045273,20.6220127206216048,4.2831390224420929,14.3511849594276129,123.9698974689789424,81.0298827824303913,14.4806439899793808,53.0423126841043242,8.4304746445572309,3.8080840001894165,0.6613517867223628,2.5421736486774940,1.9284991821492725,-0.4386466834324874,1.9696259523145008,0.3420341336897024
2,108.5204940635759385,107.3328595159836425,19.9584343303790703,76.0804609177255884,3.9611047518966624,0.4946758819528938,124.6731615048375659,1.8150264107611669,1.0000000000000000,1.0123508691857246,1.0000000000000000,1.0000000000000000,62.8035186232384461,21.5343231248840148,4.4011895352705865,14.8266320812501888,127.2267448633051998,83.1586411987108960,15.6185803485294290,53.9319053866582863,8.9527492667179960,4.0439978385210944,0.6841123648471277,2.7212773125406184,2.0752088620798852,-0.4077405252348679,1.9491541438227846,0.3444822712288604
3,111.4484859118447559,110.1626497722211582,19.8957209641254913,76.1829543546106862,3.9213246812639158,4.4201194511730968,124.9163591653549901,1.6154132571482238,1.0000000000000000,1.0182132262442127,1.0000000000000000,1.0000000000000000,64.6362207489421223,22.1627274027290717,4.3522422432675549,14.9889050703020779,130.6270180102444556,85.3811463402810773,16.1717620725959570,54.7565059604660007,9.1644386079719720,4.1396188832935081,0.6768645248226799,2.7536147653717591,2.1005497092052106,-0.4131222107406423,1.8993976558024928,0.3344995269968546
4,114.2757500632748844,112.9148692423722764,19.6742359476371291,76.5484916515795391,3.7772724013385446,8.2695917646720254,124.3512407399764044,1.7218687294050294,1.0000000000000000,1.0395678422585988,1.0000000000000000,1.0000000000000000,66.1146718508216509,22.6696646643689661,4.2776375684110599,15.0409767961357570,134.0872677790696343,87.6428537296575740,16.5892511242538596,55.5440781686956271,9.3040543341393072,4.2026839461053509,0.6629866047316545,2.7545428824052816,2.0471311146309179,-0.4467434815444320,1.8547482712783581,0.3221364969737008
5,118.3142376618974225,116.9021612958323715,19.3040824491470708,77.2813887918753153,3.4145287588859881,11.8363265666308113,122.5459511073078005,0.2721861156385064,1.0000000000000000,1.0458461265896171,1.0000000000000000,1.0000000000000000,67.8443821436528793,23.2627546882212748,4.2390727559870882,14.9153319993412268,139.2166723786217517,90.9955632335867222,17.0552519352723415,56.2539798006903666,9.4785159399454670,4.2814890523097464,0.6523269824433847,2.7222075581685332,1.8616388444503835,-0.5429844924679225,1.7962921378386645,0.2995822690648626
6,120.3839087350099959,118.8992783631949806,18.2003114705015072,78.8026678398621385,2.9970206895562979,15.0355045511899519,119.9001134734593279,1.0560561749185959,1.0000000000000000,1.0279111591492280,1.0000000000000000,1.0000000000000000,67.8345987122037002,23.2594001058871136,4.0217154495965941,14.5146226156863953,142.5406830144557091,93.1682212553179738,16.5723410871941077,56.8413165724275444,9.1873103620860874,4.1499501593568855,0.6215962747710717,2.5454385113024438,1.6133039867782457,-0.6356389657228231,1.7433115518623179,0.2760441166385569
7,122.5445054251263883,121.0219870706374792,17.4660860783258691,79.8053147614964757,2.7285991601075437,17.9033306906704368,118.1524795729980752,2.2155266510810234,1.0000000000000000,1.0240576497288980,1.0000000000000000,1.0000000000000000,68.2381298182901617,23.3977644749527691,3.8990276005868809,14.2980175312260851,145.7098182344919337,95.2396487602529049,16.3209605238389486,57.4052384863708198,9.0348288499490028,4.0810735621099203,0.6105589968958413,2.4378759982640843,1.4516910029528276,-0.6947590542670158,1.7103767651138408,0.2612904463078916
8,126.3283175126641993,124.7280140236102142,17.0894733097111562,80.3237765468653180,2.5867501433579023,20.4624200303722148,117.8453414783106581,3.5990376550797620,1.0000000000000000,0.9997390848846311,1.0000000000000000,1.0000000000000000,69.9829491130402914,23.9960351341667391,3.8973058589308942,14.2798446525841864,150.5187425771947289,98.3828842049405097,16.5249389231673121,57.9603926930542457,9.1355575509439859,4.1265731775872654,0.6215639916431713,2.3955358164417633,1.3924458217452964,-0.7242750801706709,1.6700146251039545,0.2485647766793222
9,130.7098933577306923,129.0546421574095746,17.3199170970274636,80.0361158670241934,2.6439670358866829,23.0781712659239489,118.7148882451436265,2.7440386309081521,1.0000000000000000,1.0006883246038432,1.0000000000000000,1.0000000000000000,72.7073747738349141,24.9301971651388143,4.0147274560280337,14.5662103347746594,155.5471179157366350,101.6695584104271290,17.3382653135652660,58.6173492792100319,9.5364734140148073,4.3076687087348251,0.6485566803243572,2.4717361040413324,1.4499341922959077,-0.7118298123315852,1.6579049603233018,0.2479576955990583
10,133.5707620992210138,131.9538076769180748,17.2454453975428059,80.2146717040421890,2.5398828983586323,25.8473132381846753,117.6088541622334560,2.5656904968829775,1.0000000000000000,0.9858073782900409,1.0000000000000000,1.0000000000000000,73.9926395807020043,25.3708939327539404,4.0301217402985605,14.6410477023271532,159.1143950815975359,104.0012216327386625,17.7235919556818899,59.3112329112997472,9.7010484354452871,4.3820079995059382,0.6577277247994560,2.4918562547238894,1.3682340985427819,-0.7430633720479163,1.6676760571814861,0.2470361146822808
11,134.9177146789617154,133.4161277215489179,17.2287055944640066,80.3213906512082900,2.4499037542741067,28.7964002876772156,115.9324966900493337,1.9939114880727971,1.0000000000000000,1.0150247950602502,1.0000000000000000,1.0000000000000000,74.3757699808533488,25.5022632256962680,4.0152487308091613,14.6870401008729079,160.8759243644716435,105.1526020422031849,17.9778822173535566,59.9216881866551034,9.7841228137542497,4.4195330765866556,0.6589129263630932,2.5200188118118869,1.2633358591118484,-0.7745176318319272,1.7076155181414179,0.2534700088527677
