period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,pi,tau_a,tau_s,tau_i,tau_t,y,va,i,l,tbsm-1,tbsf-1
38,247.6722717422478866,249.1710416507384593,19.4307481178730832,80.4251203470974900,0.1441315350294863,119.2346997821963015,95.2858268631776610,2.9555424844240008,100.0000000000000284,1.0000000000000000,0.9999979043136118,0.9999999999999999,1.0000000000000000,444.8472177627572250,247.7114869440875111,48.4157974858356042,84.4606208305810924,1.4711375289892819,-1.3270059939597956
39,253.1298561824769990,254.8828406058342466,19.4775290242860954,80.4982594143563972,0.0242115613576020,120.1528352777259130,94.6575195368802156,2.9702599508020677,99.9999999999999716,1.0000000000000000,0.9999986378038477,0.9999999999999999,1.0000000000000000,454.6712994520220263,253.1819895929448023,49.6448792569262451,84.5574624871486265,1.3876089920452215,-1.3633974306876195
40,258.9718215569839117,260.9424910107528603,19.5254627369817939,80.5562057232204580,-0.0816684602022155,120.8729527705367985,94.1738492109927563,2.9865363191710070,100.0000000000000284,1.0000000000000000,0.9999991145725010,0.9999999999999999,1.0000000000000000,465.1838800962140112,259.0358802749839242,50.9502288472566036,84.7796452299711945,1.3147555089773342,-1.3964239691795497
41,265.2013986690839147,267.3488435792597784,19.5739837434913468,80.5975420083986052,-0.1715257518900075,121.4178518556060595,93.8334786562415957,2.9935360495975116,99.9999999999999716,1.0000000000000000,0.9999994244721256,0.9999999999999999,1.0000000000000000,476.3889845242454157,265.2754002009278338,52.3308191806164302,85.1164114098089186,1.2538135621077200,-1.4253393139977273
42,271.7455445128568385,274.0316661698835219,19.6199210612876165,80.6251604321759743,-0.2450814934635848,121.8305249065520286,93.6153853751501970,2.9911549545297289,100.0000000000000284,1.0000000000000000,0.9999996259068816,0.9999999999999999,1.0000000000000000,488.1548808250113325,271.8271949554294338,53.7647965854623280,85.5219137586389735,1.2046918508011102,-1.4497733442646950
43,278.5247976904639700,280.9169265073716133,19.6614639657066270,80.6415956564181045,-0.3030596221247126,122.1530610524236096,93.4944107123541244,2.9894860200745166,100.0000000000000284,1.0000000000000000,0.9999997568394731,0.9999999999999999,1.0000000000000000,500.3390488346696543,278.6119027254995331,55.2323802788174234,85.9525003673904848,1.1666114284860487,-1.4696710506107615
44,285.5232211281843320,287.9915335218141763,19.7014239964697779,80.6447505139973657,-0.3461745104671048,122.4099208605122300,93.4557686520171274,2.9955198071846656,99.9999999999999716,1.0000000000000000,0.9999998419456575,0.9999999999999999,1.0000000000000000,512.9129835029719970,285.6136505819604849,56.7384330930680179,86.3982372156374652,1.1389277798725417,-1.4851022903396465
45,292.7821553158977963,295.2958009737211569,19.7446799145494474,80.6301732732288485,-0.3748531877783182,122.6104475836629604,93.4966000227079661,3.0112732174524925,100.0000000000000284,1.0000000000000000,0.9999998972646774,0.9999999999999999,1.0000000000000000,525.9506996919553785,292.8736534201718769,58.3052107033662210,86.8752346850329076,1.1213257405702992,-1.4961789283486173
46,300.3622169841290770,302.8910598682255682,19.7962282985229727,80.5939560368907308,-0.3901843354137042,122.7589769253443848,93.6108488854743257,2.8240843937959337,99.9999999999999716,1.0000000000000000,0.9999999332220403,0.9999999999999999,1.0000000000000000,539.5611884506949991,300.4526024926627201,59.9610057073298535,87.4054967883053990,1.1130351838833508,-1.5032195192970550
47,306.8575595918582053,309.4837682890710653,19.7795607316916211,80.6325130823357483,-0.4120738140273057,123.1442405015645818,93.5151348124658313,2.8008675063732280,100.0000000000000284,1.0000000000000000,0.9999999565943262,0.9999999999999999,1.0000000000000000,551.2345583658498072,306.9528742800733880,61.2145299034645660,87.3778417511895498,1.0980586021388330,-1.5101324161661387
48,313.4598829051932398,316.1820158647419703,19.7637590662227858,80.6680715710911755,-0.4318306373140406,123.4968535969511834,93.4288422595031989,2.7793418328368791,99.9999999999999716,1.0000000000000000,0.9999999717863121,0.9999999999999999,1.0000000000000000,563.0998813562747500,313.5600344098182859,62.4894518262339247,87.3523529355796740,1.0845435992604042,-1.5163742365744448
49,320.1723030472286382,322.9891451786337484,19.7487977610307546,80.7008750351346151,-0.4496727961653847,123.8196882696634447,93.3509930535882546,2.7593794126714366,100.0000000000000284,1.0000000000000000,0.9999999816611028,0.9999999999999999,1.0000000000000000,575.1627647870362807,320.2772053218789665,63.7864730714103843,87.3288521431545917,1.0723403697063587,-1.5220131658717435
50,326.9979672064674787,329.9085139773708306,19.7346485506974574,80.7311457870254117,-0.4657943377228612,124.1153497720462013,93.2807190138957623,2.7408626964081861,100.0000000000000284,1.0000000000000000,0.9999999880797168,0.9999999999999999,1.0000000000000000,587.4288727506100258,327.1075410446799197,65.1062857722627086,87.3071770313776199,1.0613156330652782,-1.5271099707881393
51,333.9400538289894484,336.9434968222028601,19.7212812746595603,80.7590869846422237,-0.4803682593017824,124.3862034093712765,93.2172482186203126,2.7236835932033854,100.0000000000000284,1.0000000000000000,0.9999999922518159,0.9999999999999999,1.0000000000000000,599.9039260537387008,334.0542271877700955,66.4495747449801968,87.2871795241247384,1.0513506245108597,-1.5317188838126423
52,341.0017730877918893,344.0974868768134343,19.7086645449478546,80.7848844670780863,-0.4935490120258977,124.6343983869701617,93.1598932016061099,2.7077426204819233,99.9999999999999716,1.0000000000000000,0.9999999949636803,0.9999999999999999,1.0000000000000000,612.5937027843533542,341.1204812575110736,67.8170193961471455,87.2687244049761972,1.0423393584144356,-1.5358883704403334
53,348.1863675832699414,351.3738978001728128,19.6967662825732539,80.8087083902752710,-0.5054746728485155,124.8618890299538009,93.1080407743661027,2.6929481425011836,99.9999999999999716,1.0000000000000000,0.9999999967263922,0.9999999999999999,1.0000000000000000,625.5040393587025847,348.3095532401670198,69.2092954276678682,87.2516880694095533,1.0341871236664903,-1.5396617965150057
54,355.4971132365573112,358.7761657193308338,19.6855541466545532,80.8307146872833044,-0.5162688339378821,125.0704537037123174,93.0611432222422508,2.6792156867611272,99.9999999999999716,1.0000000000000000,0.9999999978721549,0.9999999999999999,1.0000000000000000,638.6408319663325983,355.6247264065361833,70.6270763679699627,87.2359574153842630,1.0268091761819738,-1.5430780101198558
55,362.9373203438501605,366.3077512620600942,19.6749958757090582,80.8510463747277726,-0.5260422504368351,125.2617117167772989,93.0187106665014483,2.6664673288534946,99.9999999999999716,1.0000000000000000,0.9999999986169007,0.9999999999999999,1.0000000000000000,652.0100383448761932,363.0693183002357500,72.0710349532129442,87.2214288546584839,1.0201295997369286,-1.5461718501737638
56,370.5103347651234458,373.9721416332817512,19.6650595568501743,80.8698347241896442,-0.5348942810397659,125.4371384484338421,92.9803044191684762,2.6546311376992815,100.0000000000000284,1.0000000000000000,0.9999999991009855,0.9999999999999999,1.0000000000000000,665.6176798283191829,370.6466818782707264,73.5418443782129145,87.2080074296393661,1.0140803109483136,-1.5489745919880797
57,378.2195392250094983,381.7728527224193726,19.6557138357168455,80.8872003146889398,-0.5429141504057621,125.5980789099495212,92.9455311859729392,2.6436406742468277,99.9999999999999716,1.0000000000000000,0.9999999994156406,0.9999999999999999,1.0000000000000000,679.4698436219943005,378.3602067778561491,75.0401794335714953,87.1956060226859080,1.0086001880527380,-1.5515143384585002
58,386.0683547072266038,389.7134312314167346,19.6469280776255601,80.9032539803040862,-0.5501820579296332,125.7457599210923433,92.9140379962102827,2.6334345376360258,100.0000000000000284,1.0000000000000000,0.9999999996201664,0.9999999999999999,1.0000000000000000,693.5726852654495360,386.2133206878556280,76.5667175428831683,87.1841446465923582,1.0036343063199107,-1.5538163642495437
59,394.0602419269217762,397.7974568152101256,19.6386724885544020,80.9180976651017119,-0.5567701536561590,125.8813010591915713,92.8855077575848895,2.6239559536186619,99.9999999999999716,1.0000000000000000,0.9999999997531082,0.9999999999999999,1.0000000000000000,707.9324312507674222,394.2094908067829238,78.1221397117377734,87.1735498065202705,0.9991332655738314,-1.5559034192299903
