period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,tau_a,tau_s,tau_i,tau_t,y0,va0,i0,l0,y1,va1,i1,l1,y2,va2,i2,l2,tbsm0-0,tbsf0-0,tbsm1-0,tbsf1-0
0,277.7472095666446421,363.2806885748117907,18.7348175032266475,82.7920617754865873,-1.5268792787132630,1.9819385468152275,76.7164185785700283,2.4180169337475022,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,197.3586788216476577,75.9310070700055491,13.2152774252073044,47.8124742953084478,296.4340638388382558,189.6625449453379701,39.3024639594893941,124.6028441921210401,28.3264006918890310,12.5718531470909110,1.5899223318444315,7.2674240379773538,-0.7899861465273735,-0.0202535333503363,-0.6039930953217379,-0.1126465035138151
1,282.3531670483111498,364.7892110957975547,18.9330024921093099,82.8822685791151059,-1.8813471432485289,0.4576647093309202,77.8010661291700671,2.1609525015253928,1.0000000000000000,1.0000000000000000,1.0000000000000000,0.9542117061606576,200.0430113687965274,76.9637666873315283,13.7372901806247434,47.8137297845842113,301.9349462047628663,193.1820842838851320,39.9613074677891973,124.4903183081022462,28.8937507056937015,12.8236550309283679,1.7214742590272472,7.4259052087219759,-0.9991115570525718,-0.1153963001052590,-0.6422647605457329,-0.1245745255449654
2,285.2424810634878440,363.0832333194812236,19.0847405617681254,83.2801412919683628,-2.5660930523262340,-1.4366171690720555,79.1367748267778239,1.7258543149732963,1.0000000000000000,1.0000000000000000,1.0000000000000000,0.8787128438450695,201.2413240763313809,77.4248008369882257,14.1776313897944242,47.5532945380359706,306.1905831129525382,195.9048986457641774,40.3644087305868666,124.4238233467525845,29.2690531799711735,12.9902221724327696,1.8310109920222137,7.5461475806473537,-1.4011858955384184,-0.2990045775966740,-0.7179375939858033,-0.1479649852053388
3,286.5556395245906742,360.6867876174468961,19.0488313408165233,83.8874250882321206,-3.2803731875047277,-4.0457768506719001,80.1747987037049938,1.6469148943021983,1.0000000000000000,1.0000000000000000,1.0000000000000000,0.8168374685588791,201.3077876749792381,77.4503717822791060,14.4368614528680599,47.1582192854109792,309.0912822844186962,197.7608054192860152,40.1871859591146503,124.3367520834251394,29.2641722722268973,12.9880559227897958,1.9080849822308830,7.5540025941229887,-1.8282304769586721,-0.4904119175487256,-0.7906285449627970,-0.1711022480345329
4,290.6710796738711338,369.1124675306672316,18.7161610418953046,83.8323341057854918,-2.7760740457402382,-7.3431102824322547,79.4509980793361734,2.9023266247909518,1.0000000000000000,1.0000000000000000,1.0000000000000000,0.8670531516993547,204.0501902565935950,78.5054730378035259,14.5419136223514904,47.2794004503925365,313.3798590022020676,200.5046951192576614,39.6885883256580954,124.0806289150209096,29.0999069021069658,12.9151514922988557,1.9743955615995183,7.4251172326308401,-1.5365186927003467,-0.3612415164018955,-0.7258577791357927,-0.1524560575022036
5,298.4166738394092704,379.7922409584155048,18.9869647429890733,83.5079628411686627,-2.7012558455492948,-10.1349867256699468,79.3340272368728705,2.5736435483457498,1.0000000000000000,1.0000000000000000,1.0000000000000000,0.8774988958930443,209.5709383902479317,80.6295041068757570,15.2627848387045297,47.5494227353906851,321.4278380968476654,205.6539015801832022,40.9514171123912689,124.0393198924460592,30.1090019742620676,13.3630091356534386,2.1098878256494182,7.6136352813643793,-1.5006570744265795,-0.3405839405475201,-0.7116342704144879,-0.1483805601607079
6,303.2213085806470190,379.2552805433654157,19.2434761350201065,83.7650173747720004,-3.3545536195940313,-12.9408785179697041,80.8321052965220304,2.1422925485216959,1.0000000000000000,1.0000000000000000,1.0000000000000000,0.8168708570589442,212.5313353425947582,81.7684756649586291,15.8964950770399511,47.3861655974108800,327.4820971401377392,209.5274988417077680,41.8902227791097559,124.0796840077308048,30.8628971759373911,13.6976037022858499,2.2100729574952993,7.7700802480124933,-1.8813661748578718,-0.5168412931946456,-0.7857391580984781,-0.1706069934430355
7,308.8610512470539788,386.9588634554033320,19.0953282688936277,83.6806046906338423,-3.0560420205259722,-16.3449434849162927,80.6749653915353520,1.7025153128300330,1.0000000000000000,1.0000000000000000,1.0000000000000000,0.8436924004331621,216.4742752972663027,83.2854669792617130,16.2188571632766134,47.4947943928072007,333.3542068980516433,213.2845545135882901,42.0309368446226230,123.9434033944465341,31.1183119933504848,13.8109621769835513,2.2657295100044759,7.7245707144238605,-1.7003636221947589,-0.4435141658334041,-0.7518152411635460,-0.1603489913342631
8,314.5108212390388189,405.1521248934220125,18.6037656583500457,83.4254309705554391,-2.0984258281027621,-19.4013899565171819,78.3624680959722468,1.8816723873058105,1.0000000000000000,1.0000000000000000,1.0000000000000000,0.9531850114430742,220.7775531226394037,84.9410932782089674,16.2050941092913909,47.7563263678160155,338.6510845278012880,216.6735688478806026,41.4056893381629578,123.6758639969559965,30.8766581801627211,13.7037111257512993,2.2973087633245619,7.5006908167273325,-1.1521115802085837,-0.1903703742445542,-0.6309247709152528,-0.1250191027343716
9,320.4640134325359213,422.2388397427564541,18.2105026273257344,83.2520278135806393,-1.3837957065217534,-21.5291919920097286,76.5017061425207174,2.6731854825048806,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0633607323789946,225.4690943683571902,86.7460985286735138,16.2475592794739541,48.0066667097985658,344.5146928827730903,220.4251852065569608,41.0168204829623946,123.4649562122924351,30.7919835697078881,13.6661307504856868,2.3601279772134247,7.3161001585065462,-0.7542687037732129,0.0020394650107635,-0.5345471048414973,-0.0970193629178068
