period,rgdp,ngdp,iy,cy,tby,nfay,reer,rir,pi,tau_a,tau_s,tau_i,tau_t,y,va,i,l,tbsm-0,tbsf-0
0,276.7067956558274773,336.0825012357788069,17.5201502533359204,83.7209748040884847,-1.2411250574244659,2.1423311161769876,83.0494298767967933,2.7140841667605109,120.4102185269052825,1.0000000000000000,1.0000000000000000,1.0000000000000007,1.0000000000000000,525.7605902938754525,277.0126864801103466,48.9012975078364818,178.3064572872515896,-1.2935542879098967,0.0524292304854307
1,282.3794804270854684,345.2962287280611235,17.7493970449883598,83.5414130279698952,-1.2908100729582082,0.9009655112595707,82.5206979896866670,2.6146440020790029,121.1817185701675754,1.0000000000000000,0.9999999999999999,1.0000000000000053,1.0000000000000000,536.5846554772368791,282.7156688459107841,50.5752842437428143,179.8690425962939798,-1.3264156933034801,0.0356056203452720
2,286.6190137553105615,353.5519140555697959,17.7411542049683923,83.5952705112872110,-1.3364247162556284,-0.3906964502154079,81.8430536310187762,2.8602436737320103,122.1850793237017001,1.0000000000000000,1.0000000000000000,1.0000000000018971,1.0000000000000000,544.7034857915833754,286.9933173383475946,51.3353926800198082,181.0851983743271489,-1.3595220680720326,0.0230973518164040
3,289.0161611274837128,361.7707771939307122,17.5014656384244098,83.9152097913417094,-1.4166754297661310,-1.7361612760863443,80.7191847861908229,2.5825284870740761,123.8862858499874875,1.0000000000000000,1.0000000000000000,0.9999999999999999,1.0000000000000000,549.3731149787437289,289.4536510907845468,51.1075038096826688,181.6609810986312539,-1.4170541391109501,0.0003787093448190
4,293.3384950340886235,369.7993748076374345,17.4230821430431320,84.0254430462114357,-1.4485251892546311,-3.1640416213906013,80.1804323242127310,3.8147350598395136,124.7187089184628377,1.0000000000000000,1.0000000000000000,0.9999999999999999,0.9999999999999999,557.6488912453083913,293.8139912506052269,51.6606124260933584,182.4936908128948687,-1.4414429716173072,-0.0070822176373239
5,302.3390127605766224,384.1901082090568593,17.8575176092421550,83.6353783538564386,-1.4928959630986258,-4.6091587179514040,79.5820381881909213,3.7193834871780407,125.6564952050183166,1.0000000000000000,1.0000000000000000,1.0000000000000144,1.0000000000000000,574.8311175709501413,302.8669609140690682,54.5987026889946847,184.5075925806297619,-1.4731661071527746,-0.0197298559458509
6,308.7154153008061144,397.0625147070763887,17.9616653436475531,83.6418584211775737,-1.6035237648252296,-6.1238326196190283,78.6825944135449333,2.7674286187284292,127.0929113933556067,1.0000000000000000,1.0000000000000000,1.0000000000000000,0.9999999999999999,587.0721267946480566,309.3165026121050687,56.1156710589643097,185.7584796818168229,-1.5430932891271381,-0.0604304756980918
7,315.3874011621308000,406.5706869353958837,17.9703814606609171,83.6577479898419085,-1.6281294505028581,-7.7554902743489649,78.5140360027672415,3.2988783289018553,127.3657617046657862,1.0000000000000000,0.9999999999999999,1.0000000000000000,1.0000000000000000,599.7835598008670104,316.0139011449552982,57.3641631562932304,187.0433361430243622,-1.5581603004233204,-0.0699691500795378
8,321.5271639932296353,417.8990047381039403,17.8878014549470059,83.7678507162741539,-1.6556521712211960,-9.4304134145832084,77.9116477861959140,2.9826501251684512,128.3505134873012423,1.0000000000000000,0.9999999999999999,0.9999999999999999,1.0000000000000000,611.5485154309657219,322.2126197738872975,58.2412506336778577,187.9868389644187516,-1.5818099527210627,-0.0738422185001334
9,329.0219037177269001,428.6224096409904405,17.8505115106599490,83.7848484955846118,-1.6353600062445786,-11.1310970822318218,77.7440789152581573,2.6763962751355175,128.6271590007529539,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,625.8296902472416150,329.7370837123834235,59.4829996748860452,189.4442093376634375,-1.5744288619731324,-0.0609311442714460
10,340.8100188428365982,439.8415616143029183,18.1399505841731354,83.4467117258087114,-1.5866623099819215,-12.7737854172902132,78.4304847782040326,1.9882379218787438,127.5014431987677881,1.0000000000000000,1.0000000000000000,0.9999999999999999,0.9999999999999999,648.1434297642181264,341.4937445255494595,62.5773637723506724,192.2899786542677987,-1.5387396640176187,-0.0479226459643029
11,354.4329818846045441,448.5319514927336400,18.4860684301356173,83.0188621247087895,-1.5049305548443399,-14.3621992519884820,79.8919130638060153,3.3998786646149304,125.1691143259200771,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,673.8321657250070302,355.0286231226668292,66.2431175058647597,195.3283826560469265,-1.4743192848822213,-0.0306112699621186
12,370.5717601764834512,464.0300858492904581,19.0454222026181128,82.4429373607885054,-1.4883595634066145,-15.8586293984271549,80.6907181771960325,3.3803598705074434,123.9299912790477407,1.0000000000000000,0.9999999999999999,0.9999999999999999,1.0000000000000000,704.4010536235746258,371.1347556777112118,71.3116236716060001,198.7043699592892949,-1.4535730975827441,-0.0347864658238704
13,381.0510870172220166,476.8224847029462126,19.0179735541800810,82.4961258198328125,-1.5140993740129658,-17.4522551882287722,80.7433444223511430,3.8095739746696333,123.8492171898669909,1.0000000000000000,1.0000000000000000,1.0000000000000002,1.0000000000000000,724.3132746780717071,381.6261046869796587,73.2196586290656342,200.7849773062549446,-1.4657216159670061,-0.0483777580459597
14,393.0111574825361913,492.1980848158961521,19.0976255727679352,82.4786519707225807,-1.5762775434905811,-19.0738376111646382,80.6799942142126412,2.6897691718866135,123.9464640199291949,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,747.0565247980480308,393.6090660030840809,75.8376998147851538,202.8682758291953974,-1.4979875326702226,-0.0782900108203585
15,421.4469430598257986,509.7807928380370299,20.3078523100322350,81.0861364078706970,-1.3939887179029147,-20.4741606461899650,83.3732013938467560,1.4958255862987047,119.9426174456344967,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,800.7360940260149391,421.8917519925809074,86.3125490498689487,208.4957239801459821,-1.3661743285421508,-0.0278143893607637
